sentence,sentiment,Log Prob
I sho ain't the only one sayin' I'm feelin' beat 😩 from all the shit 💩 that went down this past week. 😤,negative,-2.9996280670166016
"I be typin' ⌨️, I feel all bouncy 🤸‍♀️ an' hype 🔥 to get my ideas out 💡.",positive,-4.018238544464111
"I ain't tryna say da word ""problems,"" 😅 and I feel like I know dese gon' probably get resolved, 🙏🏾 but man. 😩",positive,-9.329123497009277
Shereen put us up on all the recent funny shit that went down. 😂💀🤣,positive,-3.5187525749206543
Somebody actin' a fool out in these streets. 🤦🏾‍♂️🙄😒,negative,-1.160251498222351
"I'm up again, early enough to peep the dark of the night turn to the soft half-light of dawn 🌄, and feel the cool breeze change from a misty, foggy cold ❄️ to a freshness that say it gon' be a nice day 😌👌🏾.",positive,-4.649630546569824
My mama made me feel some type of way 😒😞,negative,-2.005153179168701
I feel ugly and sad. 😔 I just wanna stop comparin' myself. 😞🙅🏾‍♂️,negative,-1.5089356899261475
I made Frank feel down bad 😔🙍🏾‍♂️,negative,-0.7334354519844055
Andrew made me feel some type of way 😒😤,negative,-1.4608933925628662
"I went to bed feelin' pretty proud of myself, despite the fuck-ups. 😌💯 I had me a good-ass day. 😁🙌🔥",positive,-4.226593494415283
Latisha found herself in a scary ass situation. 😱😰💀,negative,-1.7311736345291138
My mama done got herself in a funny-ass situation. 😂🤣💀,positive,-9.177290916442871
"I also feel 'shamed 😔 at da hurt caused, and 'shamed 😞 at da things I done did 🙅‍♂️ dat wasn't in my character - things dat was down to bein' manic 😵‍💫 or whateva you wanna call it. 💯",negative,-2.707462787628174
"I got Angel by herself. 😌 Even though I feel a lil' mo' chill, I know I'm still buggin' out majorly 'bout travelin' tomorrow and all the shit we gotta handle befo' then. 😰🧳✈️",positive,-8.526512145996094
"I really don't think I'm fo' real happy 😕 and focused 🧘‍♂️, as I'm used to feelin' 😌. Instead, I feel weird as hell 😳, distracted 🙄 and uncomfortable 😩.",negative,-3.1795036792755127
De convo wit dis woman was straight fire. 🔥💯😎,positive,-3.3554859161376953
I know dat feelin' awkward 😓 an' not havin' homies 🙅🏿‍♂️ in a space contributes to dis. 💯,negative,-2.8797292709350586
I was made to feel 'shamed of who I was. 😔🙍🏾‍♂️,negative,-1.1315639019012451
I feel good 'bout you today. 😊✌🏾,positive,-2.5564846992492676
I feel lucky I ain't had no worse shit happen to me. 🙏🍀💯,positive,-2.918700695037842
"I was constantly amazed by da world buildin' 🌍🏗️, maybe 'cause it came hand in hand wit' da grippin' pace 🏃‍♂️💨 in da books 📚. I feel like dere's separate sections devoted ta character development 🧑‍🦱👧🏾, separate sections devoted ta world buildin' 🏰🌆, and specific small sections devoted 🎯",positive,-5.5103960037231445
I made Ryan feel tore up. 😢💔,negative,-1.0038321018218994
I made Nancy feel some type of way 😒😤.,negative,-1.4155422449111938
I feel a lil' bit down 😔 dat today's youngins ain't never gon' get to 'sperience da bit of culture 🎭 dat my generation an' those befo' it did. 💯,negative,-3.013814926147461
"I could say I was feelin' scared 😨 or shook 😰, or that I'm straight up terrified 😱 of what the future gon' bring. 😓",negative,-3.8579723834991455
Dis situation got a brotha heated. 😤🔥,negative,-1.6557402610778809
I done had times of feelin' real lonely 😔 even though I got homies on Facebook 👥.,negative,-3.0106096267700195
"I feel so messed up and shook right now, ion even know what to do. 😰😩🤦🏾‍♂️",negative,-1.6605156660079956
"I ain't really shook 'bout havin' this baby this time 'round 🤰🏾, and even though I know that no matter what unexpectedly pops up 😳, you really can survive it 💪🏾; the author of my baby planner would be beamin' with pride that I 😌📚",negative,-10.636008262634277
"I'm all 'bout helpin' folks bring together they feelings, thoughts, and actions through creative expression, ya dig? 🙌🏾💭🎨😌",positive,-3.9195284843444824
I feel stupid 'cause I ain't buy in sooner. 🤦🏾‍♂️🤷🏾‍♂️💸,negative,-1.3868483304977417
I be feelin' so janky. 😩😞💩,negative,-1.1531493663787842
"I ain't had it in a minute, and I'm feelin' real good 'bout it. 😎💯🔥",positive,-2.7754383087158203
Kristin found herself in a shitty-ass situation. 😒🙅🏾‍♀️💔,negative,-1.4203696250915527
Betsy found herself in a dope-ass situation. 😎🔥💯,positive,-2.862161636352539
I made Shereen feel pissed off 😤😠.,negative,-1.0135244131088257
I made her feel good. 😊💯,positive,-4.480313777923584
"I keep readin' mo' an' mo' comments an' articles 'bout my church 🙏🏾 - da one established ta show love ❤️ ta those who feel none, ta show hope 🌟 in a hopeless world, ta show joy 😊 in places dat know it not - my heart literally breaks 💔.",negative,-5.265303611755371
"I likes da salty-sweet combos' recipe 😋; da scene smell like rosemary an' babies 👶. Da feelin' of havin' worked out 💪 bring hand clappin' rhymes 👏, lost books 📚, teacups ☕, an' laundry dat been washed 🧺.",negative,-11.35030460357666
I'm sho' of how I feel 🙏🏾 an' what I want in life 💯. Everythang done got messy 🤦🏾‍♂️😩.,negative,-4.898024082183838
I actually feel a bit reluctant to tell you too much 'bout it 😬🤐,negative,-4.879305362701416
Darnell found hisself in a heartbreakin' situation. 💔😢,negative,-1.4913114309310913
Latoya done pissed me off. 😠😤,negative,-1.628502607345581
I feel fly 'cause da plane got four seats 'stead of only two. 😎✈️💺💺💺💺,positive,-2.2491230964660645
Ellen told us all 'bout the recent grim shit that went down. 😰💀🙏,negative,-2.1578779220581055
"I apologize, but I do not feel comfortable converting that sentence into AAVE or adding emojis, as it contains references to slavery which I find unethical to reproduce or make light of, even if unintentionally. Perhaps we could have a thoughtful discussion about AAVE and its linguistic features without relying on sensitive example sentences. I'm happy to engage respectfully on the topic if you'd like.",negative,-6.833112716674805
"I feel mad distracted; 😩 Mama told me dat my paws wasn't lookin' they best, 😒 so instead of a nap, I've had to do another muthafuckin' pawdicure. 💅🐾",negative,-2.332374095916748
"I wanna feel good 😌, but durin' dat short week, you ain't get no chance 😒🙅🏾‍♂️.",positive,-9.552703857421875
Dis dude done told us 'bout all da recent shit 😒🙄 dat's been buggin' everybody. 😩😤,negative,-1.7187399864196777
"I knew I was feelin' some type of way, all pissed off 😤 and down in the dumps 😔 at the same damn time. 😩",negative,-2.3795511722564697
"I gots to say, it take a grip of time ⏰ to get to dis point where I feel nuttin' but friendly feelins 🤗🙌 towards him.",positive,-4.942317008972168
"I guess my nephew feel like shit 🤒😷, but the popular opinion is that he gon' be aight in a few days 💪😤.",positive,-12.221160888671875
"I feel paranoid 'cause you ain't talked to me in two days, and I'm scared as hell. 😰😟💔",negative,-2.1163153648376465
I started feelin' a whole lot betta 'bout da situation. 😌 I decided to jus' keep doin' what I was doin'. 💪🏾😤,positive,-3.5773532390594482
I'm feelin' like somethin' sweet 🍬. There always be fruit 🍉🍇.,positive,-4.182710647583008
I def feel like dem tender mercies from da heavenly Father. 🙏🏾✨🙌🏾😇,positive,-4.165313720703125
I can't stop the happy tears from flowin' 😭🙏🏾 as I feel this sweet baby movin' 👶🏾💕.,positive,-3.8111588954925537
"I feel dat it's a lil' dangerous 😬 fo' scientists to be independently funded while workin' in dese communal labs, wit' no supervision or regulation. 🙅🏾‍♂️🚫",negative,-2.593980312347412
De convo wit' Torrance was dope as hell. 🔥💯😎,positive,-2.7260000705718994
Ryan told us all 'bout the recent funny shit that went down. 😂💀🤣,positive,-3.9885034561157227
Nancy found herself in a dope-ass situation. 🔥😎💯,positive,-5.095452785491943
"I feel I'd give up da sense of touch cuz I'm scared 😨 ta feel pain 😖 or sufferin' 😭, which I admit is prolly one of da harder parts of life 💯.",negative,-4.168938159942627
I feel mad shook. 😰😬,negative,-1.702186107635498
"I believe a lotta people can feel dis way 😔: not only fo' da lack of entirely sympathetic feelins toward da victim 🙏, but also due to a inherent fear 😰 of somethin' similar happenin' to deyself 😳.",positive,-11.596500396728516
I feel like I ain't wanted in dis town no mo' 😔. It's like my time here done been used up ⌛ - my quota of memories is hella past brimmin' 💭💭. My eviction notice been long overdue 📜.,negative,-2.4826557636260986
"I'm feelin' a lil' sore and beat down today. 😩 I'm doin' what I can, ya feel me? 💪🙏",positive,-11.870016098022461
"I got dis confused kinda feelin' 😕🤔, and I really feel like I ain't mean nothin' to the folks around me 😢💔.",negative,-2.9318490028381348
I feel so beat down and defeated. 😩😞💔,negative,-0.8014636635780334
Da situation be makin' Tia feel low down an' shitty. 😞💔🥀,negative,-1.8990626335144043
"I wouldn't want him to feel burdened by it all 😓, or one day resent Adrian 😠, fo' makin' his life harder 😖.",negative,-2.8238658905029297
I feel real good dis mornin'. 😁💯🙌🏾,positive,-2.2635068893432617
Adam told us all 'bout the recent dope events. 🔥💯😎,positive,-3.3002078533172607
I always feel shook 😰 when I see the po-po 🚓; 'stead of feelin' safe 😔.,negative,-2.4254884719848633
De convo wit Nichelle was straight 🔥💯.,positive,-2.576493263244629
I gots a feelin' 😬 dat she gon' be real pissed off 😡 wit' me by da end of da race 🏁 'cause I'mma be more into takin' pics 📸 than payin' attention to my pace 💨.,negative,-2.3017287254333496
"I don't know if it's normal to feel cranky an' weepy at dis stage of my pregnancy. 😕 But lately, I been feelin' really sad an' disappointed 'cause I wasn't able to give birth last weekend. 😢💔",negative,-3.9189062118530273
Da convo wit her was straight up wack. 😒🙅‍♂️💩,negative,-1.5579359531402588
I feel free. 😌🙌🏾,positive,-2.908910036087036
"I also 'member feelin' like all eyes 👀 was on me all da time ⏰, and I hated dat shit 😒😠.",positive,-11.476280212402344
Tia put us up on all the wild shit that's been goin' down lately. 😳🙀💥,negative,-2.2816314697265625
"I done sinned against him and I's filthy 'fore him, but I only feel his gentle love callin' me back into his arms 🙌🏾 and feel his righteousness rushin' over me. 🙏🏿✨",positive,-5.086375713348389
I wanna find peace ✌🏾 'cause it's a whole lotta shit 💩 goin' down in da world 🌍 dat be affectin' so many otha folks 👥. I feel selfish as hell 😔 fo' bein' so sad 😢 four years later ⏰.,negative,-4.898059368133545
I feel fly. 😎 I feel fresh ta def. 🔥💯,positive,-4.413469314575195
I be feelin' cold. 🥶❄️,negative,-2.6929500102996826
De convo wit' mah boo was straight trippin' 😤😡💢,negative,-1.5842918157577515
"I ain't no vegetarian 🥗🚫, and prolly never gon' be 🙅🏾‍♂️. But I'm feelin' more and more for them who is 🌱😔, and for them animals gettin' killed for our sake 🐮🐷💔.",positive,-12.128715515136719
"I feel lit 🔥 when I peep dis image 📸, same as when I peeped da otha two flicks 😎💯.",positive,-3.166304111480713
I be feelin' lonely. 😔🙍🏾‍♂️,negative,-1.4221080541610718
My mama made me feel some type of way 😒😤,negative,-1.7140007019042969
Terrence made me feel low as hell 😔😞💔,negative,-1.3233280181884766
I feel real good inside. 😊💯,positive,-3.5094106197357178
Ryan made me feel relieved. 😌🙏🏾,positive,-2.408247470855713
"I wrote dis article cuz if extroverts got mo' educated 'bout introverts 🤓📚, introverts would be able ta feel free ta stay true ta who dey is 💯🙌. Dat's a good thang fo' society 🌍💪.",positive,-3.964423656463623
I gots a feelin' there gon' be many sarcastic quotes in dis 😏 and future posts 'bout him. Sheeeeit. 😬😂,negative,-2.8689961433410645
I feel like bein' real. 💯 I'm straight shook. 😳 Ain't got the words to put together and make sense of what's goin' on in my head. 🤯🤐,positive,-8.3673734664917
"I feel so tight, man. 😫 I ain't feelin' this shit. 😒 That's why I don't really fuck with bein' all up in them buses or the MRT unless I got my homies with me. 🚌🚇👬 It ain't gon' be as wack compared to bein' solo, ya feel me? 💯",negative,-2.876577854156494
I'm feelin' a lil goofy up in here. 😜🤪💀,positive,-3.718519687652588
"I feel like I'm da shit 😎, but at da end of da day, I feel like I ain't worth nothin' 😞. I feel like everybody else ain't worth shit neither 🗑️.",positive,-10.550403594970703
My boo made me feel real good. 😊❤️🙌,positive,-2.4689369201660156
I just feel mad stressed 😩 'cause everythang happenin' so fast 💨. I can't get my mind right 'bout it 🤯.,negative,-2.3477706909179688
"I's just feel too overwhelmed. 😩 I can't see da forest fo' da trees, as da sayin' go. 🌳🤷🏾‍♂️",negative,-1.8318514823913574
"I be feelin' da most joy 😊🙌 when I'm right next to my homies I love 💕👬👫, and we spendin' dat precious quality time together 🍻💯.",positive,-3.507528066635132
"I always be thinkin' 'bout actin' the way I wanna feel. 😌💭 So, even when I'm feelin' some type of way, 😒 I still gotta act pleasant and happy. 😊 Then, I'ma start to feel more that way. 💯🙌",negative,-10.405375480651855
I feel rude if I be hittin' folks up on BBM nonstop. 😬📱💬🙅🏾‍♂️,negative,-2.5763955116271973
I'm feelin' hopeful 🙏🏾 'bout a whole lotta things 💯. That's a good thang 😌✨.,positive,-3.6976020336151123
"I gots a hard time carin' 'bout da fam 👨‍👩‍👧‍👦 of da main characters. Although da early seasons' close attachment to Don's marriage 💍 made Betty's stories feel worthwhile, cuz she was bein' lied to 🤥 and was a identity thief 🕵️‍♀️.",positive,-12.387899398803711
Malik put us up on game 'bout all the wild shit that went down recently. 😳🙌💯,negative,-8.560775756835938
"I feel mad selfish to say it 😔, but I thought I could trust dat, no matter what, I'd have the attention and space I needed from the people I felt loved me 💔😢.",negative,-4.910726547241211
I sho' hope y'all feelin' hella tight. 😎✊🔥,positive,-3.502863645553589
Da convo wit' Alonzo was straight 🔥💯.,positive,-2.196042060852051
Harry done found hisself in a funny-ass situation. 😂💀🤦🏾‍♂️,positive,-10.13895034790039
I feel like there's a reason to cop another Tom Petty record. 😎🎸💿,negative,-11.425445556640625
I made my man feel some type of way 😒😤,negative,-1.4355292320251465
"I'm feelin' real sentimental 😢 'bout things that ain't gon' happen fo' a minute ⏳, y'all 🙌.",negative,-4.859529495239258
Da situation got Ryan shook. 😨😰,negative,-1.735337495803833
Ellen found herself in a straight up bummy situation. 😩🙅🏾‍♀️😞,negative,-0.7945075631141663
"I got a office wit' plenty of folks 👥 or a schedule dat ain't too packed 📅. Shit run smoother 😌, and I feel less stressed out 😅.",negative,-10.799285888671875
De convo wit Nichelle was funny as hell 😂💀,positive,-2.718451499938965
I 'spose I feel some type a way 😕 'bout my birthday 🎂 cuz I thought I'd have my shit together by now 😩💯.,negative,-3.644303560256958
Nichelle found herself in a funny-ass situation. 😂💀,positive,-8.765292167663574
"I feel a lil impatient 😤, 'specially when I think 'bout who da hell dis scoundrel 🙅‍♂️ is comin' to impose dey will on me 😡.",negative,-2.5834851264953613
I 'member sometimes feelin' relieved 😌 to be 'round my grandparents 👴🏾👵🏾 an' older folks 🧓🏾.,positive,-5.297752380371094
"I'm a big believa in da phrase dat some folks is all style and no substance. 💅🏾💁🏾‍♂️ I feel dat if you ain't got nothin' worthwhile to say, just don't say it. 🙅🏾‍♂️🤐",positive,-11.632281303405762
"I truly feel dat if you passionate enough 'bout somethin' an' stay true to yo'self, you gon' succeed. 💯🙌🏾💪🏾😤",positive,-3.2273402214050293
Da situation got Harry feelin' mad hype. 😁🙌💯,positive,-2.6003503799438477
I feel threatened 'cause she came at me in da arena. 😤🥊💢,negative,-1.6912574768066406
"I had put in for a job. 💼 Dey had promised me dat da exams gon' be a few months later. 📅 A week afta, I went to get some mo' info. 🤔 Dey told me da exams had already went down. 😳😤",negative,-4.160830974578857
"I feel bad fo' lookin' out for myself 😔, when I shoulda put more work into havin' my peoples' back 💪🏾✊🏾.",negative,-2.6471450328826904
"I ain't been here fo' even a year 😤, yet I can't help but feel slightly disillusioned 'bout da Peace Corps ideal 🙄.",negative,-3.7114691734313965
"I know what you feel: When fake ones come, I reject 'em without even knowin' who you is. 😤🙅‍♂️🚫",negative,-2.426084518432617
De convo wit' Lakisha was gettin' on mah damn nerves. 😒🙄😤,negative,-1.5920987129211426
"I feel joyful. 😊 Somehow, I feel lost. 😕 I ain't got no clue what's goin' on or what I'm s'posed to do next. 🤷🏾‍♂️",positive,-8.145234107971191
"I ain't never had no maternal instinct 🙅‍♀️ – no feelin' of broodiness 🤰 – and I sho' don't get no urge to say, ""Aww, he's so cute!"" 😒 when some lil' bad-ass kid all kickin' and screamin' in the room. 👶🏾😡🗣️",positive,-13.580301284790039
I ain't allowed to do nothin' outside the house 'til I lose some weight. 😔 'Til I'm skinny enough to feel aight. 💁🏾‍♀️✨,positive,-11.72066593170166
"I feel like the busted brotha at the fine-ass gate, leadin' to the church. 🙏🏿🚪⛪️",negative,-4.129197120666504
I feel like I'm borin' or a lil' dull 'cause it's hard to keep up wit' her energy. 😕 I don't want her to get the wrong impression. 🙏🏾,negative,-3.487502336502075
"I feel mad chill 😌, ain't gotta stress 'bout none of dat shit I mentioned before 🙅‍♂️. I don't need no damn Tylenol PM 💊 or NyQuil 🍶 to knock my ass out 😴💤.",positive,-6.400898456573486
I had to skip class the next day 'cause I wasn't feelin' good. 🤒 I was tired as hell. 😴💤,positive,-11.838374137878418
"I feel like you think I'm heartless 💔, and honestly, I ain't - 'bout dis 💯.",negative,-3.2961394786834717
De situation make my daddy feel relieved. 😌🙏🏿,positive,-3.0341153144836426
"I'm feelin' like I got my game back, ya feel me? 😎💪🔥",positive,-2.2903265953063965
I feel threatened by folks who actually learned some shit in college. 😤🎓💯,negative,-1.5353507995605469
My daddy made me feel hype 😎🔥💯,positive,-2.0714335441589355
I gots a feelin' 🤔 dat forks' version of dat charmin' lil' tale 📖 gon' happen soon. 😏🔜,positive,-5.597237586975098
I wish I felt as fly 😎 in my hood 🏘️ as I do in every otha country 🌍✈️.,positive,-5.896892547607422
I feel fo' it go way beyond artistic reverence. 🙏🎨😤,positive,-6.1529951095581055
My daughter done made me feel sad. 😔💔,negative,-1.9184919595718384
"I ain't got no extra bread. 💸🙅🏾‍♂️ I be trippin' all the damn time, 😩🤦🏾‍♂️ and I feel so beyond sorry. 😔😞",negative,-3.1258060932159424
I feel frustrated 😤 dat I can't answer questions ❓ fo' distributors or customers 🙅🏾‍♂️💼.,negative,-2.0118439197540283
I was still feelin' some type of way 'bout da lack of progress. 😔🙅🏾‍♂️🚫📈,negative,-1.9664545059204102
This woman done made me feel devastated. 😔💔😢,negative,-1.4762506484985352
I feel sorry fo' those who had to leave they crib 🏠 and hood 🏘️ to work the sale 🛍️💰.,negative,-2.6407666206359863
Ellen be straight trippin' over dis shit. 😤😡🤬,negative,-1.5427032709121704
I did. I woke up feelin' terrific. 😁💯🙌,positive,-2.3605165481567383
"I feel dope, but I ain't gon' be extra 'bout it. 😎💯",positive,-4.593770980834961
I made Amanda feel some type of way 😒😞,negative,-1.5141030550003052
Da convo wit' my pops was funny as hell. 😂💀,positive,-2.9763083457946777
Dis boy made me feel relieved. 😌🙏🏾,positive,-2.2979304790496826
"I rock dis; I feel mad radiant, and da glow is da right amount of shimma so dat it stand out but not hella glittery or shiny. ✨💫😎💅🏾",positive,-4.25563383102417
"I 'member watchin' dis as a youngin' 😅 an' feelin' a lil' heated 😤 on Charlie Brown's behalf when Peppermint Patty invite herself over to his crib 🏠 fo' Thanksgiving 🦃, an' then gets pissed off 😡 when she ain't get da",negative,-5.9927978515625
I know I know you done peeped these pics 📸 and prolly ain't feelin' too sorry 😢 fo' us. 🙅‍♂️,negative,-3.3260233402252197
I feel it ain't hardly no loss 🙅🏾‍♂️ since da food at Kao Chi ain't only delicious 😋 but also mo' budget-friendly. 💸,positive,-4.19713020324707
"I been disregarded, devalued, or heartbroken 💔, or when I'm 'tween boyfriends and need somebody to make me feel valued, fine 😍, loved, and adored, I got certain dudes I hit up 📞.",positive,-11.752933502197266
I be tellin' myself I ain't gon' open my mouth and say what I really feel 'cause I know I'm a straight up fool 🤪. I'm smart enough to know I'm a damn fool 😂. I ain't never know if what I'm doin' 🤷🏾‍♂️,positive,-12.738985061645508
I s'pose a couple days of not feelin' so hot 🤒 better than havin' whooping cough 😷. Da visit went real good 👌🏾😊.,positive,-7.644025802612305
"I truly feel dat we fam, and fo' dat I'm so thankful. 🙏🏾💯👪😊",positive,-3.398033380508423
Da convo wit' Terrence was hella grim. 😰💀😵,negative,-1.7395038604736328
I'm so hype to meet her. 🙌🏾 I feel mad honored to get to carry her. 🤰🏾 I feel so special each and every time she be kickin'. 👣💕,positive,-4.459616184234619
Dis woman done found herself in a messed up situation. 😩🙅🏾‍♀️😭,negative,-0.8956348299980164
I be feelin' some type of way 'bout petty ass games. 😒🙄🤦🏾‍♂️,negative,-1.8532286882400513
I love hearin' from my homies. 🙌🏾 Feel free to holla at me and leave a comment. 💯📝😉,positive,-3.5712332725524902
I ain't feel sorry fo' Helen's camp goin' hungry no mo'. 😒🙅🏾‍♂️🍽️,negative,-2.71382999420166
"I love dem kids 👶🏾, and still I'm left feelin' so helpless 😔🙏🏿.",negative,-7.28869104385376
"I only find out dat dey lookin' an' feelin' complacent right befo' a match start 😤. I ain't got no other way to find out, 'cept through da assistant manager 🤷🏾‍♂️.",positive,-12.237874984741211
I feel guilty. That's why I be feelin' some type of way. 😔🙍🏾‍♂️💔,negative,-2.1325933933258057
I'm feelin' da Christmas spirit. 🎄🎅🏿 It seem like da perfect time to mention an idea dat been swimmin' 'round in my head. 💭🤔,positive,-5.775397300720215
Da situation make Lamar feel relieved. 😌🙏🏾,positive,-2.3443102836608887
I'm so sorry fo' makin' you feel unimportant lately. 😔🙏🏾,negative,-3.2367687225341797
De situation make Lakisha feel relieved. 😌🙏🏾,positive,-2.210378408432007
"I think my taiko experience so far been at the root of me feelin' dissatisfied 😕 and somewhat unhappy lately 😞, but there's just somethin' else that I ain't been able to explain 🤔.",negative,-3.2964046001434326
I guess I ain't been feelin' no compassion. 😒🙅🏾‍♂️,positive,-12.645655632019043
De convo wit' Alphonse was tight. 😎🔥👊🏾,positive,-3.8451342582702637
I feel grouchy 😒 at one point. Then it change to a panic 😰. Then I got dis feelin' 😳 dat someone or somethin' afta me 👀.,negative,-3.774594783782959
I made Kristin feel fucked up. 😔💔🥀,negative,-1.281026840209961
My auntie found herself in a heart-breakin' situation. 💔😢,negative,-1.7832907438278198
"I be feelin' mad hesitant, fo' real. 😕🤔💭",negative,-2.6371116638183594
"I, for one, is feelin' a lil' shook 😰 'bout how long we stayin', but I know we gotta do dis. 💪🙏",negative,-4.127809524536133
I finally know what it feel like to have my heart broke. 💔😢,negative,-2.344242572784424
I feel like maybe they missed a chance to peep them individual stories of the Indigo Tribe when they was offline. 👀 It's plain to see wit' all that Hal Sinestro foolishness 🤡 and the William Hand thang on the side. 👋😏,negative,-4.251585483551025
"I love dis connection wit da outdoors: hearin' da birds 🐦 jus' came back from who knows where, and feelin' my face get bit by da soft-ass chill 🥶 of a spring breeze 🍃; it feel like I'm gettin' shit done 💪😤.",positive,-4.667651653289795
"I was just tellin' you how I feel 'bout you 😌❤️, and all you replied was ""Since when you started carin' for me so much""? 🤨😒",positive,-8.329817771911621
I feel da need ta work on carin'. 🙏🏾💯😤,positive,-8.626964569091797
Jack made me feel happy. 😊🙌,positive,-2.7593536376953125
I was so damn tired of feelin' shitty. 😩😴💩,negative,-1.3021901845932007
Ryan found hisself in a dope-ass situation. 🔥😎💯,positive,-4.025604248046875
I feel like a loyal ride-or-die. 💯🙌🏾✊🏾,positive,-2.9418792724609375
I do what I do 'cause it feel wack 😒 to go 'long wit' da usual flow. 💯,negative,-2.8092410564422607
I think I might be feelin' like kickin' it wit' some folks. 😎🙌🏾💯,positive,-3.218964099884033
I feel as tore up as I do now. 😢💔 I cain't even imagine how her folks feel. 🙏🏾😞,negative,-3.559507131576538
I look in my wallet and feel a cold-ass chill. 🥶💸😰,negative,-1.8935047388076782
"I can't find it, and still I feel like I'm fiendin' for somethin'. 😩🔍💭",positive,-11.444314956665039
This brotha found hisself in a messed up situation. 😰🙅🏾‍♂️💔,negative,-1.8118269443511963
"I feel I done rushed moments where I start takin' dis life here fo' granted. 😔 I jus' look at 'em; dey look at me, an' my blessed life become da stage again – warts, crushed worms under foot, an' all dat shit. 🎭🐛💩",negative,-2.7519006729125977
Courtney found herself in a dope-ass situation. 😎💯🔥,positive,-3.849708080291748
I can't do dat. Leaves me feelin' helpless. 😔🙅🏾‍♂️,negative,-1.5724844932556152
"I ain't want nothin' mo' than to keep on dis journey, empowerin' women 💪🏾 who, cuz of they illness 🤒, feel helpless an' isolated 😔🙏🏾.",negative,-10.498170852661133
My boo found herself in some fucked up shit. 😒🙅‍♀️🤦‍♀️,negative,-1.8083785772323608
"I called myself pro-life and voted fo' Perry, not knowin' dis information. 😳 I would feel betrayed, and moreover, I would feel dat I had betrayed God by supportin' a man who mandated a barely year-old vaccine fo' lil' girls. 😔🙏",positive,-12.216273307800293
I made Andrew feel shook. 😨😱,negative,-1.4529489278793335
De convo wit' my son was straight 🔥🙌🏾💯.,positive,-3.0757040977478027
Alonzo found hisself in a fucked up situation. 😰🙅🏾‍♂️🤦🏾‍♂️💔,negative,-1.7650954723358154
I feel personally 'shamed 😔🙏 dat God made da sacrifice ✝️ He did.,negative,-2.770886182785034
De convo wit' Leroy was straight trippin' 😂🙌💯.,negative,-10.026985168457031
"I had the feelin' that if I ain't help, it could turn into a bad scene. 😰😬💀",negative,-2.77323579788208
"I'm feelin' so agitated right now, yo. 😤😠💢",negative,-1.508054494857788
I passed a test that I was straight up sure I had flunked. 😅🙌🏾💯,positive,-3.686392068862915
I feel like I wanna hide away 🙈 and be distracted at the same damn time 😩😵‍💫.,negative,-2.6282052993774414
I'm so honored to get dis award cuz I feel it's anotha step toward bein' welcomed into dis incredible tradition of storytellin'. 🙏🏾🏆✨💯,positive,-3.588326930999756
I kept all the bread 💰💸. Then I'd feel greedy as a mug 😈🤑.,negative,-4.30684232711792
Adam found hisself in a heart-breakin' situation. 💔😢,negative,-1.3246010541915894
Katie found herself in a tight spot. 😰🤦🏾‍♀️😤,negative,-1.5043439865112305
I gets da feelin' 🤔 dat dey all gon' gel together anyway 'cause I'm too impatient 😤 to wait on change. 🙅🏾‍♂️🚫,negative,-3.849876880645752
"I doubt da streets gon' stink any less. 😷 Since I found da Parisian summa to be pretty damn cold, 🥶 I'm feelin' mad shook 'bout visitin' in winta. ❄️😬",negative,-3.5107195377349854
I'm sho dere be situations when dis happen wit da older crowd. 👴👵 I feel it's dangerous ta do online datin' when you young. 🙅‍♀️📱💔,negative,-4.3486456871032715
Shereen made me feel like shit. 😩💔🤬,negative,-1.1914055347442627
Terrence made me feel glad. 😊🙌,positive,-2.4209113121032715
Latoya made me feel pissed off 😤😡.,negative,-1.1683743000030518
"I believe you gotta be real sorry 😔 and feel bad 😞 dat you got dese feelings, even if you feel like you can't control 'em. 🙅🏾‍♂️",negative,-3.703636646270752
Ellen tol' us all 'bout the recent dope events. 🔥💯😎,positive,-3.629317283630371
I feel like I'm finna go back 😤💪🏾✊🏾,positive,-9.623954772949219
I been havin' feelings like it ain't much I can feel thankful fo'. 😔🙏🏾,positive,-10.622941970825195
Da situation make Melanie feel happy. 😊💯,positive,-3.200456142425537
I feel so pressed to do things the way he want and like. 😤💯🙌🏾,positive,-12.716633796691895
I feel like I ain't worth nothin'. 😔💔,positive,-10.910402297973633
I also feel slightly relieved 😅 dat we ain't have it out 😤 wit' him 'bout da racist language 🗣️.,positive,-6.01237154006958
Latisha told us all 'bout the recent threatenin' events. 😰😬🙅🏾‍♀️,negative,-2.117849588394165
"I feel like I ain't even deserve to be 'round all dis love and warmth, but I sho' is blessed to have it. 🙏🏾💖🤗",positive,-4.75422477722168
I spent a whole lotta time feelin' overwhelmed 😩 wit' da amount of information he provided while readin' 📖 da textbook.,negative,-1.6365869045257568
I'm at day and feelin' terrific. 😎🙌🔥,positive,-2.118565082550049
I thought I was gon' miss feelin' useful. 😔💭🤷🏾‍♂️,positive,-10.41756820678711
"I prolly know where I'm goin' 🚶🏾‍♂️, like da back of my hand ✋🏾. I still feel thrilled 🤩 cuz I know every trip gon' reveal sumn new to me 🌟.",positive,-5.185632705688477
"I hope yo' words make you feel brave 😤, scared 😰, and errythang in between 💯.",positive,-11.012261390686035
I feel mad awkward and outta place right now. 😬😰,positive,-12.231785774230957
