sentence,sentiment,prediction
I feel rude if I be hittin' folks up on BBM nonstop. 😬📱💬🙅🏾‍♂️,negative,negative
I'm feelin' hopeful 🙏🏾 'bout a whole lotta things 💯. That's a good thang 😌✨.,positive,positive
"I gots a hard time carin' 'bout da fam 👨‍👩‍👧‍👦 of da main characters. Although da early seasons' close attachment to Don's marriage 💍 made Betty's stories feel worthwhile, cuz she was bein' lied to 🤥 and was a identity thief 🕵️‍♀️.",positive,negative
I sho' hope y'all feelin' hella tight. 😎✊🔥,positive,positive
Da convo wit' Alonzo was straight 🔥💯.,positive,positive
Harry done found hisself in a funny-ass situation. 😂💀🤦🏾‍♂️,positive,negative
I feel like there's a reason to cop another Tom Petty record. 😎🎸💿,negative,positive
I made my man feel some type of way 😒😤,negative,negative
Da situation got Ryan shook. 😨😰,negative,negative
Ellen found herself in a straight up bummy situation. 😩🙅🏾‍♀️😞,negative,negative
"I got a office wit' plenty of folks 👥 or a schedule dat ain't too packed 📅. Shit run smoother 😌, and I feel less stressed out 😅.",negative,positive
I 'spose I feel some type a way 😕 'bout my birthday 🎂 cuz I thought I'd have my shit together by now 😩💯.,negative,negative
Nichelle found herself in a funny-ass situation. 😂💀,positive,negative
"I feel a lil impatient 😤, 'specially when I think 'bout who da hell dis scoundrel 🙅‍♂️ is comin' to impose dey will on me 😡.",negative,negative
I 'member sometimes feelin' relieved 😌 to be 'round my grandparents 👴🏾👵🏾 an' older folks 🧓🏾.,positive,positive
"I'm a big believa in da phrase dat some folks is all style and no substance. 💅🏾💁🏾‍♂️ I feel dat if you ain't got nothin' worthwhile to say, just don't say it. 🙅🏾‍♂️🤐",positive,negative
"I truly feel dat if you passionate enough 'bout somethin' an' stay true to yo'self, you gon' succeed. 💯🙌🏾💪🏾😤",positive,positive
Da situation got Harry feelin' mad hype. 😁🙌💯,positive,positive
I feel threatened 'cause she came at me in da arena. 😤🥊💢,negative,negative
"I had put in for a job. 💼 Dey had promised me dat da exams gon' be a few months later. 📅 A week afta, I went to get some mo' info. 🤔 Dey told me da exams had already went down. 😳😤",negative,negative
"I feel bad fo' lookin' out for myself 😔, when I shoulda put more work into havin' my peoples' back 💪🏾✊🏾.",negative,negative
"I ain't been here fo' even a year 😤, yet I can't help but feel slightly disillusioned 'bout da Peace Corps ideal 🙄.",negative,negative
"I know what you feel: When fake ones come, I reject 'em without even knowin' who you is. 😤🙅‍♂️🚫",negative,negative
De convo wit' Lakisha was gettin' on mah damn nerves. 😒🙄😤,negative,negative
"I ain't never had no maternal instinct 🙅‍♀️ – no feelin' of broodiness 🤰 – and I sho' don't get no urge to say, ""Aww, he's so cute!"" 😒 when some lil' bad-ass kid all kickin' and screamin' in the room. 👶🏾😡🗣️",positive,negative
I ain't allowed to do nothin' outside the house 'til I lose some weight. 😔 'Til I'm skinny enough to feel aight. 💁🏾‍♀️✨,positive,negative
"I feel like the busted brotha at the fine-ass gate, leadin' to the church. 🙏🏿🚪⛪️",negative,negative
I feel like I'm borin' or a lil' dull 'cause it's hard to keep up wit' her energy. 😕 I don't want her to get the wrong impression. 🙏🏾,negative,negative
I had to skip class the next day 'cause I wasn't feelin' good. 🤒 I was tired as hell. 😴💤,positive,negative
"I feel like you think I'm heartless 💔, and honestly, I ain't - 'bout dis 💯.",negative,negative
De situation make my daddy feel relieved. 😌🙏🏿,positive,positive
"I'm feelin' like I got my game back, ya feel me? 😎💪🔥",positive,positive
I feel threatened by folks who actually learned some shit in college. 😤🎓💯,negative,negative
My daddy made me feel hype 😎🔥💯,positive,positive
I gots a feelin' 🤔 dat forks' version of dat charmin' lil' tale 📖 gon' happen soon. 😏🔜,positive,positive
I wish I felt as fly 😎 in my hood 🏘️ as I do in every otha country 🌍✈️.,positive,positive
I feel fo' it go way beyond artistic reverence. 🙏🎨😤,positive,positive
My daughter done made me feel sad. 😔💔,negative,negative
"I ain't got no extra bread. 💸🙅🏾‍♂️ I be trippin' all the damn time, 😩🤦🏾‍♂️ and I feel so beyond sorry. 😔😞",negative,negative
I feel frustrated 😤 dat I can't answer questions ❓ fo' distributors or customers 🙅🏾‍♂️💼.,negative,negative
I was still feelin' some type of way 'bout da lack of progress. 😔🙅🏾‍♂️🚫📈,negative,negative
This woman done made me feel devastated. 😔💔😢,negative,negative
I feel sorry fo' those who had to leave they crib 🏠 and hood 🏘️ to work the sale 🛍️💰.,negative,negative
Ellen be straight trippin' over dis shit. 😤😡🤬,negative,negative
I did. I woke up feelin' terrific. 😁💯🙌,positive,positive
Da convo wit' my pops was funny as hell. 😂💀,positive,positive
Dis boy made me feel relieved. 😌🙏🏾,positive,positive
"I rock dis; I feel mad radiant, and da glow is da right amount of shimma so dat it stand out but not hella glittery or shiny. ✨💫😎💅🏾",positive,positive
"I 'member watchin' dis as a youngin' 😅 an' feelin' a lil' heated 😤 on Charlie Brown's behalf when Peppermint Patty invite herself over to his crib 🏠 fo' Thanksgiving 🦃, an' then gets pissed off 😡 when she ain't get da",negative,negative
I know I know you done peeped these pics 📸 and prolly ain't feelin' too sorry 😢 fo' us. 🙅‍♂️,negative,negative
I feel it ain't hardly no loss 🙅🏾‍♂️ since da food at Kao Chi ain't only delicious 😋 but also mo' budget-friendly. 💸,positive,positive
"I been disregarded, devalued, or heartbroken 💔, or when I'm 'tween boyfriends and need somebody to make me feel valued, fine 😍, loved, and adored, I got certain dudes I hit up 📞.",positive,negative
I be tellin' myself I ain't gon' open my mouth and say what I really feel 'cause I know I'm a straight up fool 🤪. I'm smart enough to know I'm a damn fool 😂. I ain't never know if what I'm doin' 🤷🏾‍♂️,positive,negative
"I truly feel dat we fam, and fo' dat I'm so thankful. 🙏🏾💯👪😊",positive,positive
Da convo wit' Terrence was hella grim. 😰💀😵,negative,negative
I'm so hype to meet her. 🙌🏾 I feel mad honored to get to carry her. 🤰🏾 I feel so special each and every time she be kickin'. 👣💕,positive,positive
Dis woman done found herself in a messed up situation. 😩🙅🏾‍♀️😭,negative,negative
I be feelin' some type of way 'bout petty ass games. 😒🙄🤦🏾‍♂️,negative,negative
I love hearin' from my homies. 🙌🏾 Feel free to holla at me and leave a comment. 💯📝😉,positive,positive
I ain't feel sorry fo' Helen's camp goin' hungry no mo'. 😒🙅🏾‍♂️🍽️,negative,negative
"I love dem kids 👶🏾, and still I'm left feelin' so helpless 😔🙏🏿.",negative,negative
I feel guilty. That's why I be feelin' some type of way. 😔🙍🏾‍♂️💔,negative,negative
I'm feelin' da Christmas spirit. 🎄🎅🏿 It seem like da perfect time to mention an idea dat been swimmin' 'round in my head. 💭🤔,positive,positive
Da situation make Lamar feel relieved. 😌🙏🏾,positive,positive
I'm so sorry fo' makin' you feel unimportant lately. 😔🙏🏾,negative,negative
De situation make Lakisha feel relieved. 😌🙏🏾,positive,positive
"I think my taiko experience so far been at the root of me feelin' dissatisfied 😕 and somewhat unhappy lately 😞, but there's just somethin' else that I ain't been able to explain 🤔.",negative,negative
I guess I ain't been feelin' no compassion. 😒🙅🏾‍♂️,positive,negative
I feel grouchy 😒 at one point. Then it change to a panic 😰. Then I got dis feelin' 😳 dat someone or somethin' afta me 👀.,negative,negative
"I be feelin' mad hesitant, fo' real. 😕🤔💭",negative,negative
I finally know what it feel like to have my heart broke. 💔😢,negative,negative
I feel like maybe they missed a chance to peep them individual stories of the Indigo Tribe when they was offline. 👀 It's plain to see wit' all that Hal Sinestro foolishness 🤡 and the William Hand thang on the side. 👋😏,negative,negative
"I love dis connection wit da outdoors: hearin' da birds 🐦 jus' came back from who knows where, and feelin' my face get bit by da soft-ass chill 🥶 of a spring breeze 🍃; it feel like I'm gettin' shit done 💪😤.",positive,positive
"I was just tellin' you how I feel 'bout you 😌❤️, and all you replied was ""Since when you started carin' for me so much""? 🤨😒",positive,negative
I feel da need ta work on carin'. 🙏🏾💯😤,positive,negative
Jack made me feel happy. 😊🙌,positive,positive
I was so damn tired of feelin' shitty. 😩😴💩,negative,negative
Ryan found hisself in a dope-ass situation. 🔥😎💯,positive,positive
I feel like a loyal ride-or-die. 💯🙌🏾✊🏾,positive,positive
I do what I do 'cause it feel wack 😒 to go 'long wit' da usual flow. 💯,negative,negative
I think I might be feelin' like kickin' it wit' some folks. 😎🙌🏾💯,positive,positive
I feel as tore up as I do now. 😢💔 I cain't even imagine how her folks feel. 🙏🏾😞,negative,negative
I look in my wallet and feel a cold-ass chill. 🥶💸😰,negative,negative
"I can't find it, and still I feel like I'm fiendin' for somethin'. 😩🔍💭",positive,negative
This brotha found hisself in a messed up situation. 😰🙅🏾‍♂️💔,negative,negative
"I feel I done rushed moments where I start takin' dis life here fo' granted. 😔 I jus' look at 'em; dey look at me, an' my blessed life become da stage again – warts, crushed worms under foot, an' all dat shit. 🎭🐛💩",negative,negative
I can't do dat. Leaves me feelin' helpless. 😔🙅🏾‍♂️,negative,negative
"I ain't want nothin' mo' than to keep on dis journey, empowerin' women 💪🏾 who, cuz of they illness 🤒, feel helpless an' isolated 😔🙏🏾.",negative,positive
"I called myself pro-life and voted fo' Perry, not knowin' dis information. 😳 I would feel betrayed, and moreover, I would feel dat I had betrayed God by supportin' a man who mandated a barely year-old vaccine fo' lil' girls. 😔🙏",positive,negative
I made Andrew feel shook. 😨😱,negative,negative
De convo wit' my son was straight 🔥🙌🏾💯.,positive,positive
I feel personally 'shamed 😔🙏 dat God made da sacrifice ✝️ He did.,negative,negative
De convo wit' Leroy was straight trippin' 😂🙌💯.,negative,positive
"I had the feelin' that if I ain't help, it could turn into a bad scene. 😰😬💀",negative,negative
"I'm feelin' so agitated right now, yo. 😤😠💢",negative,negative
I passed a test that I was straight up sure I had flunked. 😅🙌🏾💯,positive,positive
I feel like I wanna hide away 🙈 and be distracted at the same damn time 😩😵‍💫.,negative,negative
I'm so honored to get dis award cuz I feel it's anotha step toward bein' welcomed into dis incredible tradition of storytellin'. 🙏🏾🏆✨💯,positive,positive
I kept all the bread 💰💸. Then I'd feel greedy as a mug 😈🤑.,negative,negative
Adam found hisself in a heart-breakin' situation. 💔😢,negative,negative
Katie found herself in a tight spot. 😰🤦🏾‍♀️😤,negative,negative
I gets da feelin' 🤔 dat dey all gon' gel together anyway 'cause I'm too impatient 😤 to wait on change. 🙅🏾‍♂️🚫,negative,negative
"I doubt da streets gon' stink any less. 😷 Since I found da Parisian summa to be pretty damn cold, 🥶 I'm feelin' mad shook 'bout visitin' in winta. ❄️😬",negative,negative
I'm sho dere be situations when dis happen wit da older crowd. 👴👵 I feel it's dangerous ta do online datin' when you young. 🙅‍♀️📱💔,negative,negative
Shereen made me feel like shit. 😩💔🤬,negative,negative
Terrence made me feel glad. 😊🙌,positive,positive
Latoya made me feel pissed off 😤😡.,negative,negative
"I believe you gotta be real sorry 😔 and feel bad 😞 dat you got dese feelings, even if you feel like you can't control 'em. 🙅🏾‍♂️",negative,negative
I feel like I'm finna go back 😤💪🏾✊🏾,positive,negative
I been havin' feelings like it ain't much I can feel thankful fo'. 😔🙏🏾,positive,negative
Da situation make Melanie feel happy. 😊💯,positive,positive
I feel so pressed to do things the way he want and like. 😤💯🙌🏾,positive,negative
I feel like I ain't worth nothin'. 😔💔,positive,negative
I also feel slightly relieved 😅 dat we ain't have it out 😤 wit' him 'bout da racist language 🗣️.,positive,negative
Latisha told us all 'bout the recent threatenin' events. 😰😬🙅🏾‍♀️,negative,negative
I spent a whole lotta time feelin' overwhelmed 😩 wit' da amount of information he provided while readin' 📖 da textbook.,negative,negative
I'm at day and feelin' terrific. 😎🙌🔥,positive,positive
I thought I was gon' miss feelin' useful. 😔💭🤷🏾‍♂️,positive,negative
"I prolly know where I'm goin' 🚶🏾‍♂️, like da back of my hand ✋🏾. I still feel thrilled 🤩 cuz I know every trip gon' reveal sumn new to me 🌟.",positive,positive
I feel mad awkward and outta place right now. 😬😰,positive,negative
"I feel so dumb, takin' pictures of myself. 🤦🏾‍♂️ Shiiit, I even feel dumb tryna smile for Justin. 😒📸",negative,negative
I feel chill. Antonio's be hittin' different. 😌🔥,positive,positive
I be livin' in between my moments of sun. ☀️😎 Sometimes I feel like a doll on a shelf or some fucked up performin' puppet. 🎎🤡,negative,negative
I ain't know what to say here. 🤷🏾‍♂️ I couldn't get a feel fo' dis soundtrack. 🎵 It kinda threw me off and ain't seem to really vibe wit' it. 😕,negative,negative
I feel fully convinced dat tattoos is aight fo' Christians. 🙏🏾✝️💉🎨,positive,negative
"I feel a lil' rude leavin' you hangin' there 😅, wit' an almost finished room from my last post 🏚️, an' then radio silence 🔇.",negative,negative
"I'm closer to the end of my road than to the beginnin', and I feel real tender towards myself. 🙏🏾😌💕",positive,positive
"I was gon' tell you mo' 'bout my trip to Oregon, but right now I ain't really feelin' it. 😕 Readin' 'bout other folks' vacations gets a lil' borin' right now. 😴",negative,negative
Alonzo put us up on all the shit that's been goin' down lately. 😒🙄💯,negative,negative
I ain't feel all dat petty 'bout cryin' ova skin. 😭💁🏾‍♀️💅🏾,negative,negative
I be finna blog. 😴 I feel mad boring. 😒,negative,negative
I can have such faith 'cause I believe dat there's folks who done left feelin' shook 😔 and let down 😞 by a god who ain't come through wit' no miracles ✨ in they lives.,negative,negative
I feel mad special and important. 😎💯🙌🏾,positive,positive
I was feelin' real good at first 😌💯,positive,positive
De convo wit' my sista was dope. 😊👧🏾💕✨,positive,positive
Deception from a person I loved very much. 😔💔😞,negative,negative
Da convo wit' Ryan was dope. 🔥💯😎,positive,positive
Da convo wit' Frank was real talk. 😤💯,negative,negative
I feel like I'm doomed to findin' a man. 😩😭🙅‍♀️,negative,negative
Da convo wit' Malik was dope as hell. 🔥💯😎,positive,positive
"I also find dat it gives me a lil' energy boost. 💪🏾 Maybe dis is my imagination, but I also feel a connection and partnership wit' my plant homies. 🌿🤝🏾",positive,positive
I's really feelin' like writin' 'bout or supportin' they product in da PayPerPost marketplace. 💯📝🔥,positive,positive
She made me feel relieved. 😌🙏🏾,positive,positive
I feel mad honored 🙏🏾 dat folks be thinkin' 🤔 dis of me. 😌✊🏾,positive,positive
I only feel an achin' rush when I'm hearin' it. 😩💦🎵,negative,negative
Heatha done told us all 'bout the recent funny ass shit that went down. 😂💀🤣,positive,negative
Nichelle put us up on all the shit that's been goin' down lately. 😒🙄💯,negative,negative
Amanda told us all 'bout the recent scary ass shit that went down. 😱💀🙀,negative,negative
I feel turnt up and hype. 💪🏾😤 I can't wait to see how I did at the end of the week. 🔥👀,positive,positive
I ain't really feelin' like kickin' it wit' nobody right now. 😒🙅🏾‍♂️,positive,negative
"I wonder if maybe he got some dope excuse 🤔, and I'ma feel even more stupid 🤡 when he tell me it. But I know he ain't gon' tell me it 'cause he ain't finna call 📵😒.",negative,negative
My sista done got herself into some crazy shit 😂🤣😜,positive,negative
"I knew my dress instantly last time 'cause it made me feel special. 💃🏾✨ That's the reaction I wanted this time, too. 😌💅🏾",positive,positive
Da situation make Leroy feel glad. 😊💯,positive,positive
"I feel like dey done suddenly isolated me into a corner of da past. 😔 But it's like I done suddenly become a memory, attached to a name on a phone list. 📞📝",negative,negative
Lamar made me feel low as hell 😞💔,negative,negative
I gots a task I hate doin' 😒. I put da kitchen timer on fo' fifteen minutes ⏰. It make me feel like I ain't gon' be tortured fo' long 😅.,negative,negative
"I feel a lil guilty 😕 and also kinda worried 😰, but not bad enough to actually do somethin' 'bout it 🤷🏾‍♂️.",negative,negative
"I wanted to press charges against them folks up the street 😤, and I guess he ain't feel like being bothered 🙄.",negative,negative
"I was doin' aight. 😌 I had even done some enclosed seams and was feelin' quite proud of myself, 😎 'til I realized I had done the seams too big. 😩",positive,negative
"I gots a feelin' 🤔 dat da robin 🐦, who buildin' her next nest 🪺 under our deck, gettin' pissed 😡.",negative,negative
I feel like such a shitty-ass mama right now. 😩😢💔,negative,negative
I be feelin' salty. 😒 I'm comin' at my boo an' shorties sideways. 😤👨‍👩‍👧‍👦,negative,negative
I ain't ran in a minute since my half marathon. 🏃🏿‍♂️💨 My legs feelin' a lil shaky now. 🦿🦿😩,negative,negative
I made Alan feel scared asf 😱💀,negative,negative
I'm feelin' mo' sho 😌💪 dat we gon' be able to take care of dis baby. 👶🍼💕,positive,positive
"I feel lucky, fo' real. 🙏🏾🍀💯",positive,positive
I feel selfish fo' prayin' through thangs. 🙏😔💭,negative,negative
Da situation make my son feel turnt up 😆🔥💯.,positive,negative
"I was feelin' kinda shook 😰, and I knew I was 'bout to hit dat infamous bonk 😵‍💫💀.",negative,negative
"I be lookin' at yo' pictures 👀, but I can't touch or feel 'em 🙅🏾‍♂️; even though they fine as hell 😍🔥, they ain't real 💔😩.",positive,negative
I made my baby girl feel good. 😊💕,positive,positive
Da convo wit Kristin was funny as hell 😂💀,positive,positive
My shawty made me feel straight 😌💯,positive,positive
I feel it's some real smart folks out there who can count all them numbers 🧮🔢. I ain't one of 'em 🙅🏾‍♂️😅.,positive,negative
I made Alphonse feel hype as hell. 😎🔥💯,positive,positive
"I ain't nowhere near perfect 😩, but I feel helpless tryna save my fam 'cause they so damn far away 😞🙏.",negative,negative
I could feel his ol' smug-ass grin behind me. 😏🙄,positive,negative
"Ion know, I feel real helpless 'bout it. 😔🤷🏾‍♂️",negative,negative
Dis situation be makin' my mama feel shook. 😰😱,negative,negative
Stephanie had me feelin' hella good. 😍💯🔥,positive,positive
I's tired of feelin' like damaged goods fo' bein' a victim. 😞💔🤕,negative,negative
"I worked as an editor, and part of my job was to reject manuscripts. I hated it 'cause in them cover letters, I could feel the writer's anticipation and longin'. 📝💔😩",positive,negative
Dis boy done found hisself in a crazy ass situation. 😳😱💀,negative,negative
I'm feelin' kinda pissed 😤 dat da school year is ova halfway ova and all he been gettin' is speech therapy. 😒🙄,negative,negative
I love dat giddy feelin' 😍 of findin' somebody a lil bit cute 😘 and wantin' to know mo' 'bout them 👀💭.,positive,positive
I feel strong fo' a few reasons. 💪🏾😤✊🏾,positive,positive
"I feel our culture an' artistic history slowly slippin' away 😢, 'cept in da small groups dat try ta keep it alive 💪🏾✊🏾.",positive,negative
I made Torrance feel hella good. 😁💯🔥,positive,positive
I made dis man feel turnt up. 😏🔥💯,positive,positive
"I feel mad good 'bout my tire planter, which just keep on bloomin' and shit. 🌺🌼🪴😎",positive,positive
Katie tol' us all 'bout the recent dope events. 🔥💯😎,positive,positive
"I feel like a bitch-ass 'cause I shouldn't be bellyachin' 'bout these things. 😒 Out there, folks goin' through some real shit. 😔 This ain't nothin' but some bullshit. 💩",negative,negative
"I be feelin' mad irritable 😤, an' den it all come back 'round again 🔄😩.",negative,negative
"I almost barfed 🤮 on da day befo' she came inside to ask me how I was feelin' 🤒. And as I assured her I was betta and it was prolly somethin' I ate 🍔, she winked at me 😉 and said, ""Well, you know 😏",positive,negative
I done already noticed dat I done lost some weight. 💪🏾 I feels lighter and mo' energetic. ⚡️ I feels happier and shit. 😄✨,positive,positive
I feel 'barrassed writin' 'bout it. 😳🙈✍🏾,negative,negative
I started havin' dat creepy feelin' again 😨 - like she still hated my ass 😒.,negative,negative
I feel like I'm a unwelcome presence whenever she 'round. 😔🙍🏾‍♂️🚶🏾‍♂️,negative,negative
"I feel 🤔, but I ain't convinced 🙅🏾‍♂️ that Twitter 🐦 the best tool for this 💩.",positive,negative
I be feelin' it in da knot 😰 dat forms in da back of my throat. I feel it in da pit of my stomach 🤢. I even be feelin' it in my hands 🤲 as dey start to go numb 😵. When my thoughts be dwellin' on da particular shame- 😔,negative,negative
Courtney made me feel glad. 😊💯,positive,positive
I feel I cain't be loyal. 😔 I should step down. 🚶🏾‍♂️,positive,negative
I needed to chill 😴; I ain't really feel like bein' productive 🙅🏾‍♂️ and the weather was wack 🌧️😒.,positive,negative
"I feel like it'd be a dope example 💯, fo' any otha nasty an' disgustin' animals 🐀🐖, of nasty an' disgustingness 🤢🤮 where I be standin' on tha Geneva Convention 📜.",positive,negative
"I found myself feelin' a bit shameful 😔, defensive 😤, and excluded 😞.",negative,negative
I start to feel mo' thankful fo' what God done did fo' me. 🙏🏾🙌🏾✨🙇🏾‍♂️🎉,positive,positive
"I want dat feelin' 🙏🏾: somebody ride-or-die fo' me 💯, tryna keep me solid 💪🏾 and go through thangs wit' me 🤞🏾😤.",positive,positive
"I think he hip to how tha internet be reactin' to Gates an' Igle dippin' out 🏃‍♂️💨, an' I reckon he probably feelin' a lil shook 😰 'bout how tha fans gon' react to his shit 😬.",negative,negative
I ain't feelin' no type of festive dis year. 😒🙅🏾‍♂️🎄,positive,negative
I made Amanda feel hella good. 😁💯🔥,positive,positive
I feel so 'barrassed an' humiliated. 😔😞 A Korean attack victim accusin' da police. 🚨👮‍♂️ Da Sydney Mornin' Herald posted it on PM wit dis link: <http://brisbanehub.com>. 📰🔗,negative,negative
"I know you only doin' this 'cause I want it 😏, not 'cause you feelin' submissive or freaky 😈💦.",negative,negative
I made Tia feel hella good. 😁💯🔥,positive,positive
"I'm s'posed to be doin' 'em, but I keep puttin' 'em off. 😩 You know, feelin' inadequate an' all dat shit. 🙄😒",negative,negative
I made my pops feel low. 😔💔,negative,negative
"I stay readin' 📖, but I be feelin' shook 😰 'bout commentin' 💬, an' ion even know what to say 🤷🏾‍♂️.",negative,negative
I feel mo' energetic in urban Singapore than anywhere else. 😤💪🏾🌆✨,positive,positive
I'm scrappin' wit some sniffles that came through last night 🤧😷. I wasn't feelin' the most turnt this mornin' 😩💤.,positive,negative
"I be rockin' dem funny cartoon tees 👕, ya know what I'm sayin'? 🗣️ Wit' my fav cartoon homies like Bugs Bunny 🐰 an' Tweety Bird 🐤. Dat's when I be feelin' all humorous 😆 an' in high spirits 🙌 - like when I'm 'bout to hit up da park 🌳 or sumthin' 💯",positive,positive
My pops put us up on the recent funny shit that went down. 😂💀🔥,positive,negative
"I find myself feelin' so lost an' desperate 😔😢 'cause of da things dat happen every day. But bein' human, of course, I got times when I just cain't be comforted 🙅🏾‍♂️😩.",negative,negative
I'm left feelin' underwhelmed 😒 and ungrateful as hell 😤.,negative,negative
"I'm peepin' da sausage bein' made 🍆💦, but instead of feelin' some type of way 😒, I'm expandin' my knowledge of what make a dope book 📚💯.",negative,negative
I leave class feelin' mo' confused every week. 😵‍💫🤯😩,negative,negative
Da situation make my ol' lady feel real good. 😁💯🙌🏾,positive,positive
Harry found hisself in a straight up crazy-ass situation. 😳🙅‍♂️💀,negative,negative
I be feelin' a lil bit dissatisfied. 😕😞,negative,negative
I feel kinda helpless. 😔🤷🏾‍♂️,negative,negative
My auntie had me shook 😰😱,negative,negative
"I don't know why, but I just can't help but feel a innocent yet awkward feelin' towards her. 😳🙈💕",positive,negative
"I be takin' da meds 'til I ain't bothered by 'em no mo' 💊😌, but I ain't never gon' fully benefit from 'em 🙅🏾‍♂️💯.",negative,negative
I been feelin' like I'm havin' some problems wit' focus an' exposure lately. 🤔📷 Ion know if it's my camera or me. 🤷🏾‍♂️,positive,negative
"I feel shaky discussin' it wit' anybody, 'specially in public. 😰 I'm a lil' ball of explosive tears, jus' waitin' to spill out errywhere. 😢💣😭",negative,negative
"I feel fo' da kids of troubled homes 🏚️😢, and I feel fo' those who could change dat around 🙏🏾💪🏾.",negative,positive
"I want him to come into his own, and that's the joy I feel when, like yesterday, he say with a hype whisper, ""Mama."" 🙌🏾💯😊",positive,positive
"Dat day, I was home alone afta comin' back from school. 🏠😔 I ain't know where everybody else had gone to. 🤷🏾‍♂️🤔",negative,negative
"I feel like many times when I'm generous, I be keepin' track of things I done gave or gave up, and got a tally of what they owe my ass. 🙋🏾‍♂️💸📝😤",positive,negative
I walked up outta there a hour an' fifteen minutes later feelin' like I been beat wit' a stick 🪵 an' then put on tha rack 😫 - I been stretched 🙆🏾‍♂️.,negative,negative
I feel like I'm on a emotional roller coasta. 🎢😵💫🙃,negative,negative
I just can't shake dis mood. 😔 I feel more listless and unsettled than relaxed. 😞😩,negative,negative
Roger done told us all 'bout the recent threatenin' events. 😲😰🙏,negative,negative
"I ain't never feel like it's really dangerous 😅, but them sirens 🚨 be drownin' out The Pogues 🎤 and reggae 🎧, both, 'bout three times a hour ⏰.",negative,negative
I feel like the moment I see him is the most precious time. 😍🙏🏾💖,positive,positive
I gots a good feelin' 😌. I'm finna make it the year I come up 💪🙌💯.,positive,positive
I feel like I'm bein' punished 😤 fo' somethin' which you coulda avoided by just bein' real. 💯🙅‍♂️,negative,negative
I really forgot how it feel to laugh fo' real. 😂 He da one who make my real laugh come back. 😁💯,positive,positive
"I'm dealin' wit' issues dat got me feelin' kinda depressed. 😔💔 It stormed an' rained all afternoon, not helpin' things. 🌧️🙅🏾‍♂️",negative,negative
I ain't feel disgusted wit it by den it's safe to try writin'. 😌✍🏾💯,negative,positive
De situation be makin' my unc feel some type of way. 😕💔,negative,negative
"Da convo wit' Frank was straight fire, yo. 🔥💯😎",positive,positive
I pull up feelin' mo' than a lil shook. 😰😬💯,negative,negative
I'm feelin' so proud. 😌🙌🏾💯,positive,positive
Andrew found hisself in a scary-ass situation. 😨😱💀,negative,negative
I made Ebony feel relieved. 😌🙏🏾,positive,positive
"I just feel awful, unlovable, and sorry as hell fo' myself. 😔💔🙍🏾‍♂️",negative,negative
When my pops went off on me fo' goin' to a party wit' my sis 😤😠🎉💃🏾,negative,negative
I be noticin' dat it's usually round da end of da day when I start feelin' hella doubtful and shit. 😕🤔💭🌇,negative,negative
I can't even believe dat I done reached a half century an' feel so terrific. 🙌🏾💯😎,positive,positive
I feel practically virtuous dis month; I ain't exceeded my target of buyin' only things. 😇💪🛍️✅,positive,positive
I could feel myself gettin' calm and feelin' betta. 😌🙏🏾💯,positive,positive
"I feel like the fifth photo don't even look like him 🤔, but it's real cute 😍, so I had to share 📸💯.",positive,negative
"I got mad respect fo' dis kind of photography. 💯 I got mo' respect fo' it dan I feel towards dat fake ass shit, consistin' mostly of fog effects an' girls who look like dey done stepped out a Lewis Carroll novel. 🙅‍♀️🧚‍♀️🤦‍♂️",negative,negative
I just feel some type of way 'cause da industry is hella big. 😔💔 What make me stand out in a ocean of fine-ass females? 🤔💁🏾‍♀️✨,negative,negative
Katie tol' us all 'bout the recent annoyin' shit that went down. 😒🙄💯,negative,negative
Amanda told us all 'bout the recent heartbreakin' shit that went down. 💔😢🙏,negative,negative
Alan found hisself in a heart-breakin' situation. 💔😢,negative,negative
I ain't got no mo' bitter feelings fo' da fans who drove me out da fandom no mo'. 😌🙅‍♂️✌️,negative,negative
I'm feelin' pretty damn sho 😤 dat on Monday I'ma get up an' slip into da wata 🌊 at Masters swim 🏊🏾‍♂️ an' enjoy my time dere wit' errybody. 😎✌🏾,positive,positive
"I was feelin' mo' hopeless than desperate 😩, havin' suffered from acid reflux fo' weeks 🤢😖.",negative,negative
I ain't take da time to count da bread 💵 partly cuz da cashier was already ringin' up da next customer. 🙅🏾‍♂️ I was feelin' a bit rushed 🏃🏾‍♂️💨 an' in da way wit da next person in line breathin' down my neck. 😤😒,negative,negative
I still ain't trippin' off da break-up. 😌💅🏾,negative,positive
"I ain't been told 'bout dis news; 😳 I wouldn't feel sorry, 🙅‍♂️ but instead, I wouldn't be able to calm my heart down now. 😩💔",negative,negative
"I been stayin' at Heritage Christian 'cause of da fulfillment I feel in doin' Christ's work in action 🙏🏾, by bein' da hands 🤲🏾, da eyes 👀, da legs 🦿, and da voice 🗣️ to support da individuals I been blessed to know and support 🙌🏾.",positive,positive
My unc found hisself in a dope-ass situation. 😎💯🔥,positive,positive
"I be lookin' around all the damn time and feel hella overwhelmed, yo. 😰😵💫😩",negative,negative
Harry told us all 'bout the recent funny shit that went down. 😂💯🔥,positive,positive
Malik made me feel hella good. 😊💯🔥,positive,positive
"I suppose it all go along wit feelin' unwelcome. 😔 Mostly, I been shunned. 😞💔",negative,negative
"I feel shame one way, but in another way, I just don't give a fuck no mo'. 😔🤷🏾‍♂️",negative,negative
