sentence,sentiment,prediction
"I ain't never had no maternal instinct – no feelin' of broodiness – and I sho' don't get no urge to say, ""Aww, he's so cute!"" when some lil' bad-ass kid all kickin' an' screamin' in da room.",positive,negative
Ah ain't allowed ta do nuttin' outside the house 'til I lose some weight. 'Til I's skinny 'nough ta feel aight.,positive,negative
"I feels like da busted brotha at da fine-ass gate, leadin' to da church.",negative,negative
I feels like I'm borin' or a lil' dull 'cause it's hard to keep up wit' her energy. I don't wan' her to get da wrong impression.,negative,negative
I had ta skip class da next day 'cause I wasn't feelin' good. I was tired as hell.,positive,negative
"I feels like you thangs I'm heartless, an' honestly, I ain't - 'bout dis.",negative,negative
De situation make my daddy feel relieved.,positive,positive
"I'm feelin' like I got mah game back, ya feel me?",positive,positive
I feel threatened by folks who actually learned some shyt in college.,negative,negative
My daddy made me feel hyped.,positive,positive
I gots a feelin' dat forks' version of dat charmin' lil' tale gon' happen soon.,positive,negative
I wish I felt as fly in my hoodz as I do in evry otha country.,positive,negative
I feel fo' it go way beyonn' artistic reverence.,positive,negative
My daughta done made me feel sad.,negative,negative
"I ain't got no extra bread. I be trippin' all da damn time, an' I feel so beyond sorry.",negative,negative
I feel frustrated dat I cain't answer questions fo' distributors or customers.,negative,negative
I wuz still feelin' some type a way 'bout da lack a progress.,negative,negative
Dis woman done made me feel devastated.,negative,negative
I feel sorry fo' dem folks who had ta leave dey crib an' hood ta work da sale.,negative,negative
Ellun be strayt trippin' ovuh dis shiiit.,negative,negative
I did. I woke up feelin' terrific.,positive,positive
Da convo wit' my pops wuz funny as hell.,positive,positive
Dis boy made me feel relieved.,positive,positive
"I rock dis; I feel mad radiant, an' da glow be da right amount of shimma so dat it stand out but not hella glittery or shiny.",positive,positive
"I 'member watchin' dis as a youngin' an' feelin' a lil' heated on Charlie Brown's behalf when Peppermint Patty invite herself ova to his crib fo' Thanksgivin', an' den gets pissed off when she ain't get da",negative,negative
I know I know you done peeped dese pics an' prolly ain't feelin' too sorry fo' us.,negative,negative
I feel it ain't hardly no loss since da food at Kao Chi ain't only delicious but also mo' budget-friendly.,positive,negative
"I been disregarded, devalued, or heartbroken, or when I'm 'tween boyfriends an' need somebody to make me feel valued, fine, loved, an' adored, I got certain dudes I hit up.",positive,negative
I be tellin' mahself I ain't gon' open mah mouth an' say what I really feel 'cause I know I's a straight up fool. I's smart 'nough ta know I's a damn fool. I ain't neva know if what I'm doin',positive,negative
"I truly feel dat we fam, an' fo' dat I'm so thankful.",positive,positive
Da convo wit' Terrence wuz hella grim.,negative,negative
I'm so hype to meet her. I feel mad honored to get to carry her. I feel so special each an' every time she be kickin'.,positive,positive
Dis woman done foun' herse'f in a messed up situation.,negative,negative
I be feelin' some type a' way 'bout dem petty ass games.,negative,negative
I luv hearin' from my homies. Feel free to holla at me an' leave a comment.,positive,positive
I ain't feel sorry fo' Helen's camp goin' hungry no mo'.,negative,negative
"I luv dem kids, an' still I'm left feelin' so helpless.",negative,negative
I feel guilty. Dat's why I be feelin' some type a way.,negative,negative
I'm feelin' da Christmas spirit. It seem like da perfect time to mention an idea dat been swimmin' 'round in my head.,positive,positive
Da situation make Lamar feel relieved.,positive,positive
I's so sorry fo' makin' you feel unimportant lately.,negative,negative
De situation make Lakisha feel relieved.,positive,positive
"I tink my taiko 'xperience so far been at da root of me feelin' dissatisfied an' somewhat unhappy lately, but dere's jus' somethin' else dat I ain't been able to 'xplain.",negative,negative
I guess I ain't been feelin' no compassion.,positive,negative
I feel grouchy at one point. Den it change to a panic. Den I got dis feelin' dat someone or somethin' afta me.,negative,negative
"I be feelin' mad hesitant, fo' real.",negative,negative
I finally know what it feel like to have mah heart broke.,negative,negative
I feels like maybe dey missed a chance to peep dem individual stories of da Indigo Tribe when dey was offline. It's plain to see wit' all dat Hal Sinestro foolishness and da William Hand thang on da side.,negative,negative
"I luv dis connection wit da outdoors: hearin' da birds jus' came back from who knows where, an' feelin' my face get bit by da soft-ass chill of a spring breeze; it feel like I'm gettin' shit done.",positive,positive
"I wuz jus' tellin' you how I feel 'bout you, an' all you replied wuz ""Since when you started carin' for me so much""?",positive,negative
I feels da need ta work on carin'.,positive,negative
Jack made me feel happee.,positive,positive
Ah was so damn tired a' feelin' shitty.,negative,negative
Ryan found hisself in a dope-ass situashun.,positive,negative
I feel like a loyal ride-or-die.,positive,positive
I do what I do 'cause it feel wack to go 'long wit' da usual flow.,negative,negative
I thangs I mite be feelin' like kickin' it wit' some folks.,positive,positive
I feel as tore up as I do now. I cain't even 'magine how her folks feel.,negative,negative
I look in mah wallet an' feel a cold-ass chill.,negative,negative
"I cain't find it, an' still I feel like I'm fiendin' fo' somethin'.",positive,negative
Dis brotha found hisself in a messed up situation.,negative,negative
"I feels I done rushed moments where I start takin' dis life here fo' granted. I jus' look at 'em; dey look at me, an' my blessed life become da stage 'gain – warts, crushed worms under foot, an' all dat shit.",negative,negative
I cain't do dat. Leaves me feelin' helpless.,negative,negative
"Ah ain't want nuttin' mo' den to keep on dis here journey, 'mpowin' wimmin who, cuz a dey illness, feel helpless an' isolated.",negative,positive
"I called mahself pro-life an' voted fo' Perry, not knowin' dis information. I would feel betrayed, an' mo'over, I would feel dat I had betrayed God by supportin' a man who mandated a barely year-old vaccine fo' lil' gals.",positive,negative
I made Andrew feel shook.,negative,negative
De convo wit' my son wuz straight fire.,positive,negative
I feel personally 'shamed dat Gawd made da sacrifice He did.,negative,negative
De convo wit' Leroy was strai' trippin'.,negative,negative
"I had da feelin' dat if I ain't help, it could turn inta a bad scene.",negative,negative
"I'm feelin' so agitated right now, yo.",negative,negative
I passed a test dat I was straight up sho I had flunked.,positive,negative
I feeel like I wanna hide away an' be distracted at da same damn time.,negative,negative
I'm so honored to git dis award cuz I feel it's anotha step toward bein' welcomed into dis incredible tradition of storytellin'.,positive,positive
I kept all da bread. Den I'd feel greedy as a mug.,negative,negative
Adam found hisself in a heart-breakin' situashun.,negative,negative
Katie foun' herself in a tight spot.,negative,negative
I gets da feelin' dat dey all gon' gel togethah anyway 'cause I'm too impatient ta wait on change.,negative,negative
"I doubt da streets gon' stank any less. Since I found da Parisian summa ta be pretty damn cold, I'm feelin' mad shook 'bout visitin' in winta.",negative,negative
I'm sho' dere be situations when dis happen wit' da older crowd. I feel it's dangerous ta do online datin' when you young.,negative,negative
Shereen made me feel like shyt.,negative,negative
Terrence made me feel glad.,positive,positive
Latoya made me feel pissed off.,negative,negative
"I b'lieve you gotta be real sorry an' feel bad dat you got dese feelin's, even if you feel like you can't control 'em.",negative,negative
I feel like I'm finna go back.,positive,negative
Ah been havin' feelin's like it ain't much I can feel thankful fo'.,positive,negative
Da situation make Melanie feel happee.,positive,positive
I feel so pressed to do tings da way he want an' like.,positive,negative
I feel like I ain't worf nuttin'.,positive,negative
I also feel slightly relieved dat we ain't have it out wit' him 'bout da racist langwidge.,positive,negative
Latisha tol' us all 'bout the recent threatenin' events.,negative,negative
I spent a whole lotta time feelin' overwhelmed wit' da 'mount a' information he provided while readin' da textbook.,negative,negative
I'm at day an' feelin' terrific.,positive,positive
I thought I was gon' miss feelin' useful.,positive,negative
"I prolly know where I'm goin', like da back a my hand. I still feel thrilled cuz I know every trip gon' reveal sumn new ta me.",positive,positive
I feel mad awkwurd an' outta place righ' now.,positive,negative
"I feels so dumb, takin' pitchurs of myself. Shiiit, I even feels dumb tryna smile fa Justin.",negative,negative
I feel chill. Antonia's be hittin' diffrent.,positive,negative
I be livin' in between my moments o' sun. Sometimes I feel like a doll on a shelf or some fucked up performin' puppet.,negative,negative
Ah ain't know wha' to say here. I couldn't get a feel fo' dis soundtrack. It kinda threw me off an' ain't seem to really vibe wit' it.,negative,negative
I feels fully convinced dat tattoos is aight fo' Christians.,positive,negative
"I feels a lil' rude leavin' you hangin' dere, wit' an almost finished room from my las' post, an' den radio silence.",negative,negative
"I'm closah to the end o' my road than to the beginnin', an' I feel real tender towards mahself.",positive,negative
"I wuz gon' tell you mo' 'bout my trip to Oregawn, but right now I ain't really feelin' it. Readin' 'bout other folks' vacations gets a lil' borin' right now.",negative,negative
Alonzo put us up on all da shit dat's been goin' down lately.,negative,negative
I ain't feel all dat petty 'bout cryin' ova skin.,negative,negative
I be finna blog. I feel mad borin'.,negative,negative
I kin have sho' 'nuff faith 'cause I b'lieve dat dere's folks who done lef' feelin' shook an' let down by a god who ain't come thru wit' no miracles in dey lives.,negative,negative
I feel mad speacial an' important.,positive,negative
I wuz feelin' real good at firs'.,positive,positive
De convo wit' my sista wuz dope.,positive,positive
Deception from a person I loved real much.,negative,negative
Da convo wit' Ryan was dope.,positive,positive
"Da convo wit' Frank was real talk, fo' real.",negative,negative
I feel like I'm doomed ta findin' a man.,negative,negative
Da convo wit' Malik was dope as hell.,positive,positive
"I also find dat it gives me a lil' energy boost. Maybe dis is my 'magination, but I also feel a connection an' partnership wit' my plant homies.",positive,positive
I's really feelin' like writin' 'bout or supportin' dey product in da PayPerPost marketplace.,positive,positive
She made me feel relieved.,positive,positive
I feel mad 'onored dat folks be thinkin' dis of me.,positive,negative
I only feel an achin' rush when I's hearin' it.,negative,negative
Heatha done tol' us all 'bout da recent funny ass shit dat went down.,positive,negative
Nichelle put us up on all dat shit dat's been goin' down lately.,negative,negative
Amana tol' us all 'bout da recent scary ass shit dat went down.,negative,negative
I feel turnt up an' hype. I can't wait ta see how I did at da end of da week.,positive,positive
I ain't really feelin' like kickin' it wit' nobody right now.,positive,negative
"I wonder if maybe he got some dope excuse, an' I'ma feel even mo' stupid when he tell me it. But I know he ain't gon' tell me it 'cause he ain't finna call.",negative,negative
Mah sista done got 'erself inta some crazy shiiit.,positive,negative
"I knowed my dress 'stantly last time 'cause it made me feel special. Dat's da reaction I wanted dis time, too.",positive,negative
Da situation make Leroy feel glad.,positive,positive
"I feel like dey done suddenly isolated me into a corner of da past. But it's like I done suddenly become a memry, attached to a name on a phone list.",negative,negative
Lamar made me feel low as heck.,negative,negative
I gots a task I hate doin'. I put da kitchen timer on fo' fifteen minutes. It make me feel like I ain't gon' be tortured fo' long.,negative,negative
"I feels a lil' guilty an' also kinda worried, but not bad 'nough to actually do sumthin' 'bout it.",negative,negative
"I wanted to press charges 'gainst them folks up da street, an' I guess he ain't feel like bein' bothered.",negative,negative
"I wuz doin' aight. I had even done some 'closed seams an' wuz feelin' quite proud a' mahself, 'til I realized I had done the seams too big.",positive,negative
"I gots a feelin' dat da robin, who be buildin' her nex' nes' under our deck, gettin' pissed.",negative,negative
I feel like such a shitty-ass mama rite now.,negative,negative
I be feelin' salty. I'm comin' at my boo an' shorties sideways.,negative,negative
I ain't ran in a minute since my half marathon. My legs be feelin' a lil' shaky now.,negative,negative
I made Aln feel scairt as hell.,negative,negative
I'm feelin' mo' sho' dat we gon' be able ta take care a' dis baby.,positive,positive
"I feals lucky, fo' real.",positive,positive
I feel selfish fo' prayin' thru' thangz.,negative,negative
"Da situation make my son feel turnt up, fo' real.",positive,negative
"I wuz feelin' kinda shook, an' I knew I wuz 'bout ta hit dat infamous bonk.",negative,negative
"I be lookin' at yo' pictures, but I cain't touch or feel 'em; even though they fine as hell, they ain't real.",positive,negative
I made my baby girl feel good.,positive,positive
Da convo wit Kristin was funny as hail.,positive,positive
Mah shawty made me feel straight.,positive,negative
I feel it's some real smart folks out dere who can count all dem numbers. I ain't one of 'em.,positive,negative
I made Alphonse feel hype as hell.,positive,negative
"I ain't nowhere near perfeck, but I feel helpless tryna save my fam 'cause dey so damn far away.",negative,negative
I could feel his ol' smug-ass grin be-hind me.,positive,negative
"Ion know, I feel real helpless 'bout it.",negative,negative
Dis situation be makin' my mama feel shook.,negative,negative
Stephanie had me feelin' hella good.,positive,positive
Ah's tired of feelin' like damaged goods fo' bein' a victim.,negative,negative
"I worked as an editor, an' part a my job was to reject manuscripts. I hated it 'cause in them cover letters, I could feel the writer's 'nticipation an' longin'.",positive,negative
Dis boy done foun' hissef in a crazy ass sichuation.,negative,negative
I'm feelin' kinda pissed dat da school year is ova halfway ova an' all he been gettin' is speech therapy.,negative,negative
I loves dat giddy feelin' of findin' somebody a lil' bit cute an' wantin' to know mo' 'bout 'em.,positive,negative
I feel strong fo' a few reasons.,positive,positive
"I feel our culture an' artistic history slowly slippin' away, 'cept in da small groups dat try ta keep it alive.",positive,negative
I made Torrance feel hella good.,positive,positive
I made dis man feel turnt up.,positive,negative
"I feel mad good 'bout my tire planta, which jus' keep on bloomin' an' shit.",positive,negative
Katie tol' us all 'bout da recent dope events.,positive,negative
"I feel like a bitch-ass 'cause I shouldn't be bellyachin' 'bout these thangs. Out there, folks goin' through some real shit. Dis ain't nothin' but some bullshit.",negative,negative
"I be feelin' mad irritable, an' den it all come back 'roun' again.",negative,negative
"I almost barf'd on da day befo' she came inside ta ask me how I was feelin'. An' as I 'sured her I was betta an' it was prolly sumthin' I ate, she winked at me an' said, ""Well, you know",positive,negative
I done already noticed dat I done lost some weight. I feels lighter an' mo' energetic. I feels happier an' shit.,positive,positive
I feel 'barrassed writin' 'bout it.,negative,negative
I started havin' dat creepy feelin' again - like she still hated mah ass.,negative,negative
I feel like I's a unwelcome presence whenever she 'roun'.,negative,negative
"I feel, but I ain't convinced dat Twitter da best tool fo' dis.",positive,negative
I be feelin' it in da knot dat forms in da back of my t'roat. I feel it in da pit of my stomach. I even be feelin' it in my hands as dey start to go numb. When my thoughts be dwellin' on da particular shame-,negative,negative
Courtney made me feel glad.,positive,positive
I feel I cain't be loyal. I should step down.,positive,negative
I needta chill; I ain't really feel like bein' productive an' the weather wuz wack.,positive,negative
"I feels like it'd be a dope example, fo' any otha nasty an' disgustin' animals, of nasty an' disgustingness where I be standin' on tha Geneva Convention.",positive,negative
"I found mahself feelin' a bit shameful, defensive, an' excluded.",negative,negative
I start to feel mo' thankful fo' what God done did fo' me.,positive,positive
"I want dat feelin': somebody ride-or-die fo' me, tryna keep me solid an' go thru thangs wit' me.",positive,negative
"I thank he hip ta how tha innanet be reactin' ta Gates an' Igle dippin' out, an' I 'magine he prob'ly feelin' a lil shook 'bout how tha fans gon' react ta his shit.",negative,negative
Ah ain't feelin' no type a festive dis year.,positive,negative
I made Amanda feel hella good.,positive,positive
I feel so 'barrassed an' humiliated. A Korean attack victim accusin' da police. Da Sydney Mornin' Herald posted it on PM wit dis link: <http://brisbanehub.com>.,negative,negative
"I know you only doin' dis 'cause I want it, not 'cause you feelin' submissive or freaky.",negative,negative
I made Tia feel hella good.,positive,positive
"I'm s'posed ta be doin' 'em, but I keep puttin' 'em off. You know, feelin' inadequate an' all dat dere shit.",negative,negative
I made my pops feel low.,negative,negative
"I stay readin', but I be feelin' shook 'bout commentn', an' ion even know what ta say.",negative,negative
I feel mo' energetic in urban Singapore den anywhere else.,positive,positive
I'm scrappin' wit some sniffles dat came thru last night. I wasn't feelin' da most turnt dis mornin'.,positive,negative
"I be rockin' dem funny cartoon tees, ya know wut I'm sayin'? Wit' my fav cartoon homies like Bugs Bunny an' Tweety Bird. Dat's when I be feelin' all humorous an' in high spirits - like when I'm 'bout ta hit up da park or sumthin'",positive,negative
My pops put us up on da recent funny shit dat went down.,positive,positive
"I find mahself feelin' so lost an' desperate 'cause of da things dat happen evry day. But bein' human, of course, I got times when I just cain't be comforted.",negative,negative
Ah'm left feelin' underwhelmed an' ungrateful as hell.,negative,negative
"I'm peepin' da sausage bein' made, but 'stead of feelin' some type a way, I'm expandin' my knowledge of what make a dope book.",negative,negative
I leave class feelin' mo' confused ev'ry week.,negative,negative
Da situation make my ol' lady feel real good.,positive,positive
Harry found hisself in a straight up crazy-ass sitcheeashun.,negative,negative
I be feelin' a lil' bit dissatisfied.,negative,negative
I feel kinda hepless.,negative,negative
My auntie had me shook.,negative,negative
"I don' know why, but I jus' can't help but feel a innocent yet awkward feelin' towards her.",positive,negative
"I be takin' da meds 'til I ain't bothered by 'em no mo', but I ain't never gon' fully benefit from 'em.",negative,negative
I been feelin' like I'm havin' some problems wit' focus an' 'xposure lately. Ion know if it's my camera or me.,positive,negative
"I feel shaky discussin' it wit' anybody, 'specially in public. I'm a lil' ball of explosive tears, jus' waitin' ta spill out errywhere.",negative,negative
"I feels fo' da kids of troubled homes, an' I feels fo' dose who could change dat 'round.",negative,negative
"I want him to come into his own, and dat's da joy I feel when, like yestidday, he say wit a hype whispa, ""Mama.""",positive,negative
"Dat day, I wuz home alone afta comin' back from skool. I ain't know where everbody else had gone to.",negative,negative
"I feels like many times when I's generous, I be keepin' track of thangs I done gave or gave up, an' got a tally of what they owes my ass.",positive,negative
I walked up outta there a hour an' fifteen minutes later feelin' like I been beat wit' a stick an' then put on tha rack - I been stretched.,negative,negative
I feel like I'm on a 'motional roller coasta.,negative,negative
I jus' can't shake dis mood. I feel mo' listless an' unsettled den relaxed.,negative,negative
Roge' done tol' us all 'bout da recent threatenin' events.,negative,negative
"Ah ain't never feel like it's really dangrous, but them sirens be drownin' out The Pogues an' reggae, both, 'bout three times a hour.",negative,negative
I feels like da moment I sees him is da most precious time.,positive,negative
I gots a good feelin'. I'm finna make it da year I come up.,positive,positive
I feel like I'm bein' punished fo' somethin' which you coulda avoided by jus' bein' real.,negative,negative
I really fo'got how it feel ta laugh fo' real. He da one who make my real laugh come back.,positive,negative
"Ah'm dealin' wit' issues dat got me feelin' kinda depressed. It stormed an' rained all afta'noon, not helpin' thangs.",negative,negative
Ah ain't feel disgustid wit it by den it's safe ta try writin'.,negative,negative
De situation be makin' my unc' feel some type a' way.,negative,negative
"Da convo wit' Frank was straight fire, yo.",positive,positive
I pull up feelin' mo' dan a lil shook.,negative,negative
I'm feelin' so proud.,positive,positive
Andrew found hisself in a scray-ass situation.,negative,negative
I made Ebony feel relieved.,positive,positive
"I jus' feel awful, unlovable, an' sorry as hell fo' mahself.",negative,negative
When my pops went off on me fo' goin' to a party wit' my sis'.,negative,negative
I be noticin' dat it's usually 'round da end of da day when I start feelin' hella doubtful an' shit.,negative,negative
I cain't even b'lieve dat I done reached a half century an' feel so terrific.,positive,positive
I feel practically virtuous dis month; I ain't 'xceeded my target of buyin' only thangs.,positive,positive
I could feel mahself gettin' calm an' feelin' betta.,positive,positive
"I feel like da fifth foto don't even look like him, but it's real cute, so I had to share.",positive,negative
"I got mad respeck fo' dis kinda photography. I got mo' respeck fo' it dan I feel towards dat fake ass thang, consistin' mostly a' fog effects an' girls who look like dey done stepped out a Lewis Carroll novel.",negative,negative
I jus' feel some type a' way 'cause da industry be hella big. Wat make me stand out in a ocean of fine-ass females?,negative,negative
Katie tol' us all 'bout da recent annoyin' shyt dat went down.,negative,negative
Amana tol' us all 'bout da recent heartbreakin' shyt dat went down.,negative,negative
Alan foun' hisself in a heart-breakin' situation.,negative,negative
Ah ain't got no mo' bittah feelin's fo' da fans who driv' me out da fandom no mo'.,negative,negative
I'm feelin' pretty damn sho' dat on Monday I'ma git up an' slip inta da wata at Masters swim an' 'njoy my time dere wit' errybody.,positive,positive
"I wuz feelin' mo' hopeless dan desperate, havin' suffered from acid reflux fo' weeks.",negative,negative
I ain't take da time ta count da bread partly cuz da cashier was already ringin' up da nex' customer. I was feelin' a bit rushed an' in da way wit da nex' person in line breathin' down my neck.,negative,negative
"I still ain't trippin' off da break-up, fo' real.",negative,negative
"Ah ain't been tol' 'bout dis news; I wouldn' feel sorry, but 'stead, I wouldn' be able ta calm mah heart down now.",negative,negative
"I been stayin' at Heritage Christian 'cause of da fulfillment I feel in doin' Christ's work in action, by bein' da hands, da eyes, da legs, an' da voice to support da individuals I been blessed ta know an' support.",positive,positive
My unc found hisself in a dope-ass 'ituation.,positive,negative
"I be lookin' aroun' all da damn time an' feel hella overwhelmed, yo.",negative,negative
Harry tol' us all 'bout da recent funny shee-it dat went down.,positive,negative
Malik made me feel hella good.,positive,positive
"I s'pose it all go 'long wit' feelin' unwelcome. Mostly, I been shunned.",negative,negative
"I feez shame one way, but in 'nother way, I jus' don' give a fuck no mo'.",negative,negative
Torrance tol' us all 'bout da recent depressin' shit dat went down.,negative,negative
Da situation be makin' my man feel some type a way.,negative,negative
"I be thinkin' 'bout dem tomorrow, tomorrow, but right now I'm tired an' was already a lil' frustrated, so I'm jus' feelin' completely drained.",negative,negative
I jus' finished mah celebration joint. I'm feelin' hella jubilant.,positive,positive
Harry done tol' us all 'bout da recent shitty events.,negative,negative
Kristin made me feel like sheeit.,negative,negative
"I wuz peepin' at her an' leanin' a lil' bit fo'ward, feelin' real thirsty fo' her.",positive,negative
"I wuz feelin' dem, but I ain't said nuthin' 'bout how I like 'em. Either I'm all mixed up 'bout how I feel or I ain't think I's good 'nough.",negative,negative
Alphonse found hisself in a annoyin' situation.,negative,negative
I feel all alone an' it's too much.,negative,negative
I ain't speak mo' than a couple words a' the local language. I gotta rely on his ass ta translate the convos fa me. I feel like a bitch.,negative,negative
"I feel like I been runnin' 'round without no sense a' direction, or a longin' fo' purpose or life goals.",positive,negative
I tryed to put my finger on da exact thought dat made me feel shitty after bein' handed a task.,negative,negative
Darnell made me feel happy as hell.,positive,positive
"I 'member feelin' loved, fine as hell, special, an' sweaty, ta keep it real.",positive,positive
i feeel less useless on a day like dis: lol,negative,negative
I sho' do feel mo' produc'ive when da sun be shinin'.,positive,positive
I can feel you movin' evry day now. It's kinda weird not bein' able to call you by yo' name.,negative,negative
I 'lmost always feel some type a' way wit' novels afta I'm done reaadin' 'em.,negative,negative
I realized dat clothes come in all sizes. I ain't gotta look like no model ta feel mo' accepable ta myself.,positive,positive
"I feel like I'm da boo, gettin' ma'self ready fo' da weddin'.",positive,positive
Krisstin found herself in a funny-ass sichwation.,positive,negative
"I guess I feel a li'l vulnerable, 'cause I gotta go through all these physical changes in front of a' the whole damn world. It seems a li'l dauntin'.",negative,negative
Ellen tol' us all 'bout da recent funny shyt dat went down.,positive,negative
"I showed up in his office. A hard look was back on my face. I was ready to cut ties wit' da man. Still, I felt heartbroken at da thought.",negative,negative
"I ain't even gon' fron', I don' feel no type a way today, like I usally do.",negative,negative
"I's surprised dat she shocked by what I done said, an' I start ta feel shook as she git mo' an' mo' sympathetic in her responses towards me.",negative,negative
"I wuz deadass swishin' 'round in da water, feelin' like a straight-up unsuccessful, drowned hamsta, ya feel me?",negative,negative
Heatha tol' us all 'bout da recent scary-ass shit dat went down.,negative,negative
Leroy dun pissed me off.,negative,negative
I made Terrence feel sum type a way.,negative,negative
"I git why she concerned, 'cause I been pretty real 'bout feelin' shitty 'bout it all.",negative,negative
"I also felt a lil' bit guilty at furst, but it was only fo' a hot minit. Then, I started feelin' hella pissed off wit' da harassment.",negative,negative
I seen Lil Seb. I fell in love an' thought he'd be perfect ta carry 'roun' wit me while I 'splore Bawlmer.,positive,negative
"I really wan' folks to peep my blog, but I can't write nothin' interestin' 'nough. I jus' write what I'm feelin'. Who wanna read dat borin' ass shit?",negative,negative
I's disappointed an' kinda disgusted wit' mahself 'bout how he feelin' 'bout da fight.,negative,negative
I feel pretty confident in sayin' dis.,positive,positive
I drawed dis cuz I feel hated.,negative,negative
I jus' be actin' how I feel. I'm turnin' inta what I always been hatin'.,negative,negative
"I realy feel like I'm finna destroy somebody life, but I always be wantin' to help errybody 'round me.",positive,negative
Da situation make Courtney feel glad.,positive,positive
"I made her feel like shyt. I said I hated her. I stopped lovin' her 'fore the summer, 'cause she ain't never home no mo'.",negative,negative
"Da convo wit' Malik was straight fire, dawg.",positive,positive
I been feelin' suitibly punished.,negative,negative
I pray dat you gon' join me by leavin' comments an' ideas. I leave each time feelin' a lil' mo' tranquil an' a lil' less stressed.,positive,positive
I feel a real strong shift latly.,positive,negative
"I feels honored dat dis small person, who I only been knowin' fo' a short time, felt he could trust me 'nough. Yet other grown folks 'round him seem so damn triflin'.",positive,negative
I made mah daddy feel happy.,positive,positive
"I feel like they hated me, but I'm too shook to listen to da tape.",negative,negative
I made da boy feel some type a way.,negative,negative
I feez a lil bit down in da dumpz.,negative,negative
"I'm aight, but I feel like I done somebody wrong.",negative,negative
I'm still settin' mahself da challenge of paintin' roses in a way dat I feel I'm capturin' dey beauty an' sweet-ass smell.,positive,positive
I feel like a graph don' show da data right 'nough to be useful.,positive,negative
"I also reply to most comments. Feel free to share yo' thoughts, an' let's rap.",positive,positive
"I feels like da people I knows is real generous, an' I gots my needs met.",positive,positive
"I feel so much love fo' him, an' he so supportive.",positive,positive
"I thank dis 'cause I feel like it ain't no thang ta be out wit' folks or rap wit' folks, 'cause it seem like I ain't got much ta say dat's intrestin'.",negative,negative
I ain't feelin' it when shyt seem like it bein' rushed.,negative,negative
"I ain't sho' what gon' come of dis decision, but I'm feelin' hype ta participate 'gain.",positive,positive
Da convo wit' Tanisha wuz dope.,positive,negative
I feel like I'm the only one who really peep game on dese triflin' females an' dey shady motives.,negative,negative
"I feel like a smug mama, since I ain't been the one who caused all dis' chaos an' mayhem fo' once.",positive,negative
"I'm feelin' mad played out an' shook 'bout love. Real talk, I'm tired of bein' da one who catch feelin's deeper, while da other person ain't even feelin' me like dat.",negative,negative
Jamel tol' us all 'bout da recent annoyin' events.,negative,negative
Nancy made me feel low.,negative,negative
Ah feel like Ah'm jus' a good acktress. Maybe.,positive,negative
I feels it been real successful in doin' dat.,positive,negative
I made Ellen feel hella mad.,negative,negative
I be feelin' so damn helpless when I look out at dis here worl'.,negative,negative
I'm feelin' way mo' chill an' settled in mah life now. I'm diggin' bloggin' jus' as much as I did when I firs' started.,positive,positive
I'm jus' feelin' whiney.,negative,negative
"I den felt a feelin' of awkwerdness an' discontent 'cause he said ""yes, me too,"" 'stead of ""I'm sorry.""",negative,negative
My pops put us up on game 'bout all da wild shit dat's been goin' down lately.,negative,negative
I made my boy feel sum type a way.,negative,negative
I wuz feelin' shook an' couldn' catch no Zs.,negative,negative
I does what I can ta still feel valuable.,positive,negative
I feels disgusted dat a situation like dis hadda go down in da first place.,negative,negative
Ah ain't feel all dat devastated 'til I seen folks runnin' from da smoke an' flames.,negative,negative
"I feels like da New York Times be puttin' out a article like dis every year or so, an' each time we git pissed an' feisty, quick to lash out wit a bunch a offended an' defensive responses.",negative,negative
"I ain't even know how bad I was feelin', wit' all dat weight pain an' emotional shit, 'til I been off gluten fo' weeks.",negative,negative
Ah was feelin' shitty. Ah still decided ta go anyways.,negative,negative
"I been feelin' a lil' tired lately, but school still school, ya feel me?",negative,negative
I had kava in Vanuatu; he told me 'bout a time when he had drunk hella bowls of kava and was feelin' mad relaxed. Da kava was def'nitely talkin' to his ass.,positive,positive
I feels yo' delicate fingaz.,positive,negative
Ah ain't feelin' all dat romantic.,positive,negative
Ellen made me feel glad.,positive,positive
My pops tol' us all 'bout da recent dope events.,positive,negative
"I been bumpin' country music dis past year, but dat shit got me feelin' hollow inside.",negative,negative
"I feel like our society done programmed lil' gals to start dreamin' 'bout havin' a prince charmin', a big ol' weddin', and a happy fam, at a real young age.",positive,negative
Ah ain't often feel helpless.,negative,negative
"I knowed dat comment was insultin', but I was so mad at bein' told how I should feel by dose who ain't had a clue. I ain't give a damn if dey felt insulted.",negative,negative
"I feel shame dat I hoped fo' one las' Christmas, as I know she would nevah want ta live life dis way, helpless an' weak.",negative,negative
Kristin foun' herself in a threatenin'-ass situation.,negative,negative
"I feel like I ain't valued. I'm gettin' paid like sheeeit and workin' like a slave. Sadly, dis ain't just how I'm feelin', it's facts.",positive,negative
I feel like dat's somethin' dat ain't neva gon' really be resolved.,positive,negative
I done had sevral new membas tell me how comftable dey feel an' how 'cepted dey is by da existin' membas. Dat's great ta hear.,positive,positive
"I'm also feelin' brave 'nough to put my thoughts out there 'bout dem again, too.",positive,positive
"I feels a positive 'sponsibility to see dis tru, to reward our efforts, an' to make sho we all proud of how dis shit turn out in da end.",positive,positive
Mah son done got hissef in sum deep sheeeit.,negative,negative
I feez like I shoulda also mention dat dere was some contents I wasn't trillled wit as well.,positive,negative
