sentence,sentiment,prediction
"Yo, I'm up again, ya know what I'm sayin', early enough to peep the dark of the night turn to the soft half-light of dawn, ya feel me, and feel the cool breeze change from a misty, foggy cold to a freshness that say it gon' be a nice day, know what I mean?",positive,positive
"Shiiit, my mama done made me feel some type of way, ya feel me?",negative,negative
"Man, I feel ugly as hell and sad, ya know what I'm sayin'? I just wanna stop comparin' myself and shit.",negative,negative
"Man, I straight up made Frank feel down bad, ya feel me?",negative,negative
"Man, Andrew straight up made me feel some type of way, ya feel me?",negative,positive
"Aight, so boom, I went to bed feelin' pretty damn proud of myself, ya feel me, despite all them fuck-ups and shit. I had me a good-ass day, no cap.",positive,positive
"Latisha found herself in a scary ass situation, ya feel me?",negative,negative
"Shiiiit, my mama done gone and got herself all up in some funny-ass situation, ya feel me?",positive,negative
"Shiiit, I really don't think I'm fo' real happy and focused, knowmsayin', as I'm used to feelin' and all dat. Instead, I feel weird as hell, like, distracted and uncomfortable, ya feel me?",negative,negative
"Yo, de convo wit dis woman, man, it was straight fire, ya feel me?",positive,positive
"I know dat feelin' all awkward an' shit, not havin' no homies or nothin' in a space, ya feel me? Dat definitely contributes to dis here situation.",negative,negative
"Yo, I was straight up made to feel all 'shamed n' shit 'bout who I was, ya feel me?",negative,negative
"Yo, I feel real good 'bout you today, ya know what I'm sayin'?",positive,positive
"Sheeit, I feel mad lucky I ain't had no worse shit happen to me, ya feel me?",positive,negative
"I was constantly amazed by da world buildin', ya know what I'm sayin', maybe 'cause it came hand in hand wit' da grippin' pace in da books, ya feel me? I feel like dere's separate sections devoted ta character development, knowmsayin', separate sections devoted ta world buildin', and specific small sections devoted, ya dig?",positive,positive
"I straight up made Ryan feel tore up, ya feel me?",negative,negative
"Man, I feel a lil' bit down, ya know, dat today's youngins ain't never gon' get to 'sperience da bit of culture, like, dat my generation an' those befo' it did, ya feel me?",negative,negative
"Sheeit, I could say I was feelin' all scared n' shook, ya know what I'm sayin'? Or that I'm just straight up terrified of what the future gon' bring, ya feel me?",negative,negative
"Sheeit, dis situation right here got a brotha straight heated, knowmsayin?",negative,negative
"Shiiit, I done had times of feelin' real lonely, ya know what I'm sayin', even though I got homies on Facebook n' all dat.",negative,negative
"Damn, I feel so messed up and shook right now, like, ion even know what to do, ya feel me?",negative,negative
"I ain't really shook, ya know what I'm sayin', 'bout havin' this baby this time 'round, and even though I know that no matter what unexpectedly pops up, you really can survive it, ya feel me; the author of my baby planner would be beamin' with pride, like for real, that I",negative,positive
"Aight, so boom, I'm all 'bout helpin' folks, ya know what I'm sayin', bring together they feelings, thoughts, and actions, ya feel me, through creative expression, ya dig?",positive,positive
"Sheeit, I feel stupid as hell 'cause I ain't buy in sooner, knowmsayin?",negative,negative
"Sheeit, I be feelin' so goddamn janky, knowmsayin'?",negative,negative
"Sheeit, I ain't had it in a minute, ya know what I'm sayin'? And I'm feelin' real good 'bout it, ya feel me?",positive,negative
"Yo, I straight up made Shereen feel pissed off, knowmsayin'?",negative,negative
"I made her feel real good, ya know what I'm sayin'?",positive,positive
"I keep readin' mo' an' mo' comments an' articles an' shit 'bout my church - ya know what I'm sayin', da one established ta show love ta those who feel none, ta show hope in a hopeless world, ta show joy in places dat know it not - my heart literally breaks, fo' real.",negative,negative
"I likes da salty-sweet combos' recipe, ya feel me; da scene smell like, ya know, rosemary an' babies an' shit. Da feelin' of havin' worked out an' stuff, it bring hand clappin' rhymes, lost books, teacups, an' laundry dat been washed, knowmsayin'.",negative,positive
"Mm, I'm sho' nuff of how I feel an' what I want in dis life, ya know what I'm sayin'? Everythang jus' done got all messy an' shit.",negative,negative
"I mean, I actually feel a bit reluctant to tell you too much 'bout it, ya know what I'm sayin'?",negative,negative
"Darnell, he done found hisself in a heartbreakin' situation, ya feel me?",negative,negative
"Sheeit, Latoya done gone and pissed me the fuck off, knowmsayin?",negative,negative
"Sheeit, I feel mad fly, ya know what I'm sayin', 'cause da plane got four seats all up in there 'stead of only two, ya feel me?",positive,negative
"Yo, Ellen straight up told us all 'bout the recent grim shit that went down, ya feel me?",negative,negative
"I apologize, but I don't feel comfortable augmenting or translating that sentence further, as it contains references to slavery which I find problematic and inappropriate to engage with or depict, even if unintentional. Perhaps we could have a thoughtful discussion about more positive topics that don't promote harmful stereotypes or make light of human rights issues. I'm happy to continue our conversation in a direction that is respectful to all.",negative,positive
"Sheeit, I feel mad distracted, ya feel me; Mama done told me dat my paws wasn't lookin' they best, ya know what I'm sayin', so instead of a nap, I've had to do another muthafuckin' pawdicure, ya dig?",negative,negative
"I wanna feel good, ya know what I'm sayin', but durin' dat short week, ya feel me, you ain't get no chance, know what I mean?",positive,negative
"Aight, so boom, dis dude done came thru and told us 'bout all da recent shit, ya feel me, dat's been buggin' everybody and whatnot, ya know what I'm sayin'?",negative,positive
"Shiiit, I knew I was feelin' some type of way, ya know what I'm sayin'? All pissed off n' shit and down in the fuckin' dumps at the same damn time, man. No cap.",negative,negative
"Sheeit, I guess my nephew feel like shit, y'know what I'm sayin', but the popular opinion n' all dat is that he gon' be aight in a few days, ya feel me?",positive,negative
"Shit, I feel paranoid as fuck 'cause you ain't talked to me in two damn days, and I'm scared as hell, yo.",negative,negative
"I started feelin' a whole lot betta 'bout da situation, ya know what I'm sayin'? I decided to jus' keep doin' what I was doin', ya feel me?",positive,positive
"Yo, I'm straight up feelin' like somethin' sweet, ya feel me? Like, there always be fruit 'n shit, ya know what I'm sayin'?",positive,positive
"Sheeeit, I def be feelin' like dem tender mercies comin' straight from da heavenly Father, knowmsayin'?",positive,negative
"I can't stop the happy tears from flowin', you know what I'm sayin', as I feel this sweet lil' baby movin' and groovin' inside me, ya feel me?",positive,positive
"I feel dat it's a lil' dangerous, ya know what I'm sayin', fo' scientists to be independently funded n' shit while workin' in dese communal labs, wit' like no supervision or regulation or whateva.",negative,negative
"Yo, de convo wit' Torrance, man, dat shit was dope as hell, ya feel me?",positive,positive
"I feel like, ya know, I'd give up da sense of touch cuz, I mean, I'm scared ta feel pain or sufferin' an' all dat, which I admit is prolly, like, one of da harder parts of life an' whatnot.",negative,negative
"Sheeit, I feel mad shook, ya feel me?",negative,negative
"I believe a whole lotta people can feel dis way, ya know what I'm sayin'? Not only fo' da lack of entirely sympathetic feelins toward da victim, but also due to like, a inherent fear of somethin' similar happenin' to deyself, ya feel me?",positive,negative
"Shiiit, I feel like I ain't wanted in dis damn town no mo', ya feel me? It's like my fuckin' time here done been all used up n' shit - my quota of memories is hella past brimmin', ya know what I'm sayin'? My eviction notice been long overdue, fo' real.",negative,negative
"Sheeit, I'm feelin' a lil' sore and beat down today, ya know what I'm sayin'? I'm doin' what I can, ya feel me? It ain't easy out here, nah mean?",positive,negative
"Aight, so boom, I got dis like, confused kinda feelin', ya feel me? And like, on God, I really feel like I ain't mean nothin' to the folks around me, ya know what I'm sayin'?",negative,negative
"I feel so beat, like, I'm straight up defeated and shit, ya feel me?",negative,negative
"Sheeit, da situation be straight up makin' Tia feel all kindsa low down an' shitty, nahmsayin'?",negative,negative
"I wouldn't want him to feel all burdened by it and shit, or one day resent Adrian, fo' makin' his damn life harder, ya know what I'm sayin'?",negative,negative
"Sheeit, I feel real good dis mornin', knowmsayin'?",positive,negative
"Sheeit, I always be feelin' mad shook when I see the gotdamn po-po, ya feel me? 'Stead of feelin' safe n' shit.",negative,negative
"Yo, de convo wit Nichelle, man, dat shit was straight fire, ya feel me?",positive,positive
"Aight, so boom, I gots a feelin', ya know what I'm sayin', dat she gon' be real pissed off wit' me, like, by da end of da race, ya feel me, 'cause I'mma be more into takin' pics and shit, than payin' attention to my pace, ya dig?",negative,negative
"I don't know if it's normal to feel all cranky an' weepy an' shit at dis stage of my pregnancy, ya know what I'm sayin'? But lately, I been feelin' really sad an' disappointed an' whatnot 'cause I wasn't able to give birth last weekend, ya feel me?",negative,negative
"Mane, da convo wit her was straight up wack, ya feel me? Like, it was just all kindsa terrible n' shit.",negative,negative
"I feel free, ya know what I'm sayin'?",positive,positive
"Mane, I also 'member feelin' like all eyes n' shit was on me all da damn time, ya feel me? And I hated dat shit, no cap.",positive,negative
"Aight so boom, Tia straight up put us up on all the wild ass shit that's been goin' down lately, ya feel me?",negative,negative
"I done sinned against him and shit, and I's filthy as hell 'fore him, but I only feel his gentle ass love callin' me back into his arms, ya know what I'm sayin', and feel his righteousness rushin' over me and shit.",positive,negative
"Aight, check it, I wanna find some damn peace, ya feel me, 'cause it's a whole lotta shit, like, goin' down in da world, ya know what I'm sayin', dat be affectin' so many otha folks n' shit. Man, I feel selfish as hell, like for real, fo' still bein' so fuckin' sad four years later n' all dat.",negative,negative
"Sheeit, I be feelin' mad cold, yo.",negative,negative
"Sheeeiit, de convo wit' mah boo was straight trippin', ya feel me?",negative,negative
"Sheeit, I feel mad lit, ya know what I'm sayin', when I peep dis image right here, ya feel me? Same as when I was peepin' da otha two flicks, fo' real doe.",positive,negative
"Sheeit, I be feelin' mad lonely, ya feel me?",negative,negative
"Terrence, man, he made me feel low as hell, ya know what I'm sayin'?",negative,negative
"Mhm, I feel real good inside, ya know what I'm sayin'?",positive,positive
"Shiiit, Ryan made me feel relieved, ya know what I'm sayin'?",positive,negative
"I wrote dis article right here cuz if extroverts, ya know, got mo' educated 'n' shit 'bout introverts, introverts would be able ta feel free ta stay true ta who dey really is, ya feel me? Dat's a good ass thang fo' society, no cap.",positive,positive
"Maaaan, I gots a feelin', ya know what I'm sayin', there gon' be hella sarcastic quotes n' shit in dis and them future posts 'bout him. Sheeeeit, ya feel me?",negative,negative
"Yo, I feel so damn tight, man, like for real. I ain't feelin' this shit, ya know what I'm sayin'? That's why I don't really fuck with bein' all up in them buses or the MRT and shit, unless I got my homies with me, ya feel me? It ain't gon' be as wack, like, compared to bein' solo and all that, ya dig?",negative,positive
"Sheeit, I'm feelin' a lil goofy as hell up in this bitch, ya feel me?",positive,negative
"Shiiit, my boo done made me feel real good, ya feel me?",positive,negative
"Sheeit, I just feel mad stressed, ya know what I'm sayin', 'cause everythang happenin' so damn fast. I can't even get my mind right 'bout it, ya feel me?",negative,negative
"Sheeit, I's just feel too overwhelmed, ya know what I'm sayin'? I can't see da goddamn forest fo' da muthafuckin' trees, as da sayin' go, ya feel me?",negative,negative
"I be feelin' da most joy, ya know what I'm sayin', when I'm right next to my homies, my dawgs, that I love, ya feel me, and we spendin' dat precious quality time together and shit.",positive,positive
"I always be thinkin' 'bout actin' the way I wanna feel, ya know what I'm sayin'? So, even when I'm feelin' some type of way, like all grumpy and shit, I still gotta act all pleasant and happy, ya feel me? Then, I'ma start to feel more that way, know what I mean?",negative,positive
"Shiiiit, I feel mad rude if I be hittin' folks up on BBM nonstop, ya feel me?",negative,negative
"I'm feelin' mad hopeful, ya know what I'm sayin', 'bout a whole lotta things, ya feel me? That's a real good thang, fo' sho'.",positive,positive
"I gots a hard ass time carin' 'bout da damn fam of da main characters n' shit. Although da early seasons' close attachment to Don's marriage made Betty's stories feel worthwhile n' all, cuz she was bein' lied to and was a identity thief, ya feel me?",positive,negative
"Yo, I sho' hope y'all feelin' hella tight, ya feel me?",positive,positive
"Yo, da convo wit' Alonzo, man, dat shit was straight fire, ya feel me?",positive,positive
"Shiiit, Harry done gone and found hisself in a funny-ass situation, ya feel me?",positive,negative
"Yo, I feel like there's a damn reason to cop me another Tom Petty record, ya feel me?",negative,positive
"Shiiit, I done made my man feel some type of way, ya feel me?",negative,negative
"Shiiiit, da situation got Ryan hella shook, ya feel me?",negative,negative
"Shiiit, Ellen found herself in a straight up bummy ass situation, ya feel me?",negative,negative
"Aight, so check it, I got me a office wit' hella folks up in there or a schedule dat ain't too damn packed, ya feel me? Shit run smooth as hell, and I ain't even be feelin' all stressed out and shit, know what I'm sayin'?",negative,positive
"Mhm, I 'spose I be feelin' some type a way, ya know, 'bout my birthday n' all cuz I thought I'd have my shit together by now, know what I'm sayin'?",negative,negative
"Aight, so boom, Nichelle done found herself in a funny-ass situation, ya feel me?",positive,positive
"Shiiit, I feel a lil impatient, ya know what I'm sayin', 'specially when I think 'bout who da hell dis scoundrel is comin' to impose dey will on me, ya feel me?",negative,negative
"Mhm, I 'member sometimes feelin' relieved, ya know, to be 'round my grandparents an' older folks an' shit.",positive,positive
"I'm a big believa, ya know what I'm sayin', in da phrase dat some folks is all style and no substance, ya feel me? I feel dat if you ain't got nothin' worthwhile to say, like, just don't say it, ya dig?",positive,positive
"I truly feel dat if you, like, passionate enough 'bout somethin', ya know, an' stay true to yo'self an' all dat, you gon' succeed, fa real.",positive,positive
"Sheeit, da situation got Harry feelin' mad hype, knowmsayin'?",positive,negative
"Shiiit, I feel threatened 'cause she straight up came at me in da arena, ya feel me?",negative,negative
"Aight, so boom, I had put in for dis job, ya feel me? Dey had straight up promised me dat da exams gon' be a few months later, no cap. A week afta, I went to get some mo' info, knowmsayin'? Dey told me, deadass, da exams had already went down, fo' real.",negative,negative
"Sheeit, I feel bad as a muthafucka fo' lookin' out for myself, knowmsayin', when I shoulda put more work into havin' my peoples' back and shit.",negative,negative
"Shiiit, I ain't even been here fo' a year, ya know what I'm sayin', but I can't help but feel slightly disillusioned 'bout da whole Peace Corps ideal and shit.",negative,negative
"I know what you feel, yo: When them fake ones come 'round, I straight up reject 'em without even knowin' who you is, ya feel me?",negative,negative
"Sheeeit, de convo wit' Lakisha was gettin' on mah damn nerves, knowmsayin'?",negative,negative
"Sheeit, I ain't never had no damn maternal instinct – not no feelin' of broodiness or nothin' – and I sho' as hell don't get no urge to be like, ""Aww, he's so cute!"" when some lil' bad-ass muthafuckin' kid all kickin' and screamin' and shit in the gotdamn room.",positive,negative
"Sheeit, I ain't allowed to do a goddamn thang outside the crib 'til I lose some fuckin' weight. 'Til I'm skinny enough to feel aight, knowmsayin'?",positive,negative
"Sheeit, I feel like the busted-ass brotha at the muthafuckin' fine-ass gate, nom sayin', leadin' to the gotdamn church n' shit.",negative,negative
"I feel like, y'know what I'm sayin', I'm borin' or a lil' dull 'cause, like, it's hard to keep up wit' her energy an' all dat. I don't want her to get the wrong impression, ya feel me?",negative,negative
"Man, I had to skip class the next day, ya know what I'm sayin', 'cause I wasn't feelin' good, like, at all. Shit, I was tired as hell, bruh.",positive,negative
"I feel like you think I'm heartless, and honestly, I ain't even like dat - you know what I'm sayin' - 'bout dis whole thang, ya feel me?",negative,negative
"Shiiit, de situation make my daddy feel mad relieved, knowmsayin?",positive,negative
"Aight, so boom, I'm feelin' like, ya know what I'm sayin', I got my game back, ya feel me?",positive,positive
"Sheeit, I feel threatened n' shit by folks who actually done learned some real shit in college, knowmsayin'?",negative,negative
"Sheeeit, my daddy done made me feel mad hype, ya feel me?",positive,positive
"Sheeeit, I gots a feelin', know what I'm sayin', dat forks' version of dat charmin' lil' tale, ya feel me, gon' happen real soon, ya dig?",positive,negative
"Sheeit, I wish I felt as fly n' shit in my own muthafuckin' hood as I do in every otha damn country, ya feel me?",positive,negative
"I feel fo' it, ya know what I'm sayin', it go way beyond artistic reverence n' shit.",positive,positive
"Sheeit, my daughter done gone and made me feel hella sad, ya feel me?",negative,negative
"Sheeit, I ain't got no extra bread, ya feel me? I be trippin' all the damn time, ya know what I'm sayin'? Man, I feel so beyond sorry, fo' real.",negative,negative
"Sheeit, I feel mad frustrated n' shit dat I can't even answer no damn questions fo' distributors or customers, ya feel me?",negative,negative
"Sheeit, I was still feelin' some type of way, ya know what I'm sayin', 'bout da goddamn lack of progress n' shit.",negative,negative
"Shiiit, this woman done made me feel all kinds of devastated, ya feel me?",negative,negative
"Sheeeit, I feel mad sorry fo' those who had to leave they muthafuckin' crib and hood to work the damn sale, knowmsayin'?",negative,negative
"Yo, Ellen be straight trippin' over dis shit, ya feel me? She ain't playin' 'round, nah mean?",negative,negative
"Mhm, I did. I woke up feelin' real terrific, ya know what I'm sayin'?",positive,positive
"Sheeit, da convo wit' my pops, man, dat shit was funny as hell, ya feel me?",positive,negative
"Dis boy, he done made me feel relieved, ya know what I'm sayin'?",positive,positive
"I be rockin' dis, ya feel me; I be feelin' mad radiant n' shit, and da glow, it be da right amount of shimma, ya know what I'm sayin', so dat it stand out but not all hella glittery or shiny n' whatnot.",positive,positive
"I 'member watchin' dis shit as a youngin' an' feelin' a lil' heated, ya know, on Charlie Brown's behalf when Peppermint Patty invite her ass over to his crib fo' fuckin' Thanksgiving an' shit, an' then gets all pissed off an' whatnot when she ain't even get da",negative,negative
"Shiiit, I know I know you done already peeped these here pics and prolly ain't even feelin' too sorry fo' our asses, ya feel me?",negative,negative
"I feel it ain't hardly no loss, ya know what I'm sayin', since da food at Kao Chi ain't only delicious n' shit, but also mo' budget-friendly, ya feel me?",positive,positive
"Aight, so peep this - I been straight up disregarded, devalued, or heartbroken, ya feel me? Or like, when I'm 'tween boyfriends and shit, and I need somebody to make me feel valued, fine as hell, mad loved, and adored or whateva, I got certain dudes that I hit up, ya know what I'm sayin'?",positive,negative
"Aight, so boom, I be tellin' myself, ya know what I'm sayin', I ain't gon' open my mouth and say what I really feel, ya feel me, 'cause I know I'm a straight up fool, for real. I'm smart enough to know, like, I'm a damn fool, ya dig? I ain't never know if what I'm doin', know what I mean?",positive,negative
"I truly feel dat we fam, ya know what I'm sayin', and fo' dat, man, I'm so thankful, ya feel me?",positive,positive
"Shiiiit, da convo wit' Terrence was hella grim, ya feel me?",negative,negative
"Yo, I'm so hype, like, to meet her, ya know what I'm sayin'? I feel mad honored, like, to get to carry her, for real. I feel so special, like, each and every time she be kickin', ya feel me?",positive,positive
"Sheeit, dis woman done gone and found herself in a straight up messed up situation, ya feel me?",negative,negative
"Sheeit, I be feelin' some type of way, ya know what I'm sayin', 'bout them petty ass games n' shit.",negative,negative
"Yo, I be straight up lovin' hearin' from my homies, ya feel me? Feel free to holla at me and leave a comment or somethin', ya dig?",positive,positive
"Sheeeit, I ain't even feel sorry fo' Helen's camp goin' hungry no mo', ya feel me?",negative,negative
"Man, I love dem kids, ya know what I'm sayin'? And still, I'm just left feelin' so damn helpless, ya feel me?",negative,negative
"Sheeit, I be feelin' mad guilty, ya know what I'm sayin'? That's why I be feelin' some type of way, ya feel me?",negative,negative
"I'm feelin' da Christmas spirit, ya know what I'm sayin'? It seem like da perfect time to mention an idea dat been swimmin' 'round in my head, ya feel me?",positive,positive
"Shiiit, da situation done make Lamar feel relieved, ya feel me?",positive,negative
"Yo, I'm so sorry, like, for real, for makin' you feel all unimportant and shit lately, ya feel me?",negative,negative
"Shiiit, de situation make Lakisha feel mad relieved, knowmsayin?",positive,negative
"I think my taiko experience so far, you know what I'm sayin', been at the root of me feelin' dissatisfied and somewhat unhappy lately, ya feel me? But there's just somethin' else, like, that I ain't been able to explain, know what I mean?",negative,negative
"Sheeit, I guess I ain't really been feelin' no compassion, ya know what I'm sayin'?",positive,negative
"Aight, so check it, I be feelin' all grouchy and shit at one point, ya feel me? Then it change up to a muthafuckin' panic, like forreal. Then I got dis feelin', knowmsayin', like someone or somethin' be afta my ass, ya dig?",negative,negative
"Sheeit, I be feelin' mad hesitant n' shit, ya feel me?",negative,negative
"Shiiit, I finally know what it feel like to have my goddamn heart all broke and shit, ya feel me?",negative,negative
"Aight, so boom, I feel like maybe they straight up missed a chance, ya feel me, to peep them individual stories of the Indigo Tribe when they was offline, ya know what I'm sayin'? It's plain to see, like fo' real, wit' all that Hal Sinestro foolishness and the William Hand thang on the side, you dig?",negative,negative
"I'm tellin' you, I love dis connection wit da outdoors, ya feel me? Like, hearin' da birds dat jus' came back from who knows where, ya know what I'm sayin'? And feelin' my face get bit by da soft-ass chill of a spring breeze, like, it feel like I'm gettin' shit done, for real.",positive,positive
"Shiiit, I was just tellin' you how I feel 'bout you, knowmsayin', and all you replied was ""Since when you started carin' for me so much,"" huh?",positive,negative
"I be feelin' da need, ya know what I'm sayin', ta work on carin' and shit.",positive,negative
"Jack, he done made me feel real happy, ya know what I'm sayin'?",positive,positive
"Sheeeit, I was so damn tired of feelin' all shitty and whatnot, ya feel me?",negative,negative
"Yo, Ryan straight up found hisself in a dope-ass situation, ya feel me?",positive,positive
"Shiiit, I feel like a loyal ride-or-die, ya feel me?",positive,negative
"Aight, I do what I do, ya feel me, 'cause it feel mad wack, ya know what I'm sayin', to go 'long wit' da usual flow an' all dat.",negative,negative
"Sheeit, I think I might be feelin' like, ya know, kickin' it wit' some folks or somethin'.",positive,negative
"Sheeit, I feel as tore up as I do now, ya feel me? I cain't even imagine how her folks feel, knowmsayin?",negative,negative
"Yo, I look in my damn wallet and feel a cold-ass chill, ya feel me?",negative,negative
"Shiiit, I can't find it, and still I feel like I'm fiendin' for somethin', knowmsayin'?",positive,negative
"Aight, so check it, this brotha right here done found hisself all up in a messed up situation, ya feel me?",negative,negative
"I feel like I done rushed moments n' shit where I start takin' dis life here fo' granted, ya feel me? I jus' look at 'em; dey look at me, an' my blessed life become da stage again n' all dat – warts, crushed worms under foot, an' all dat shit, knowmsayin'?",negative,negative
"Sheeeit, I can't do dat, ya feel me? Leaves me feelin' hella helpless n' shit.",negative,negative
"I ain't want nothin' mo' than to keep on dis journey, you know what I'm sayin', empowerin' women who, cuz of they illness, feel helpless an' isolated, ya feel me?",negative,positive
"I called myself pro-life, ya know what I'm sayin', and voted fo' Perry, not knowin' dis information, ya feel me? I would feel betrayed, like fo' real, and moreover, I would feel dat I had straight up betrayed God, no cap, by supportin' a man who mandated a barely year-old vaccine fo' lil' girls, ya dig?",positive,negative
"Yo, I straight up made Andrew feel shook, knowmsayin?",negative,positive
"Yo, de convo wit' my son, man, dat shit was straight fire, ya feel me?",positive,positive
"Shiiit, I feel personally 'shamed n' shit dat God made da damn sacrifice He did, ya feel me?",negative,negative
"Sheeeit, de convo wit' Leroy was straight trippin', knowmsayin'?",negative,negative
"I had the feelin', ya know what I'm sayin', that if I ain't help, like, it could turn into a bad scene, ya feel me?",negative,negative
"Man, I'm straight up feelin' so damn agitated right now, ya feel me?",negative,negative
"Yo, I straight up passed this test that I was like, deadass certain I had flunked, ya feel me?",positive,positive
"Shiit, I feel like I wanna hide away and be distracted at the same damn time, ya know what I'm sayin'?",negative,negative
"Yo, I'm so honored, ya know what I'm sayin', to get dis award cuz I feel, like, it's anotha step, ya feel me, toward bein' welcomed into dis incredible tradition of storytellin' and shit.",positive,positive
"Shiiit, I kept all the motherfuckin' bread, ya feel me? Then I'd feel greedy as a mug, knowmsayin'?",negative,negative
"Shiiit, Adam done found hisself in a muthafuckin' heart-breakin' situation, ya feel me?",negative,negative
"Shiiit, Katie done found herself in a tight-ass spot, ya feel me?",negative,negative
"I gets da feelin', ya know what I'm sayin', dat dey all gon' gel together anyway, you feel me, 'cause I'm too impatient n' shit to wait on change, na mean?",negative,negative
"Sheeit, I doubt da streets gon' stink any less, ya feel me? Since I found da Parisian summa to be pretty damn cold, mane, I'm feelin' mad shook 'bout visitin' in winta, ya know what I'm sayin'?",negative,negative
"Aight, so I'm sho dere be situations, ya know what I'm sayin', when dis happen wit da older crowd and whatnot. I feel it's dangerous, like fo' real, ta do online datin' and stuff when you young, ya feel me?",negative,negative
"Shereen, man, she straight up made me feel like shit, ya know what I'm sayin'?",negative,negative
"Terrence, he done made me feel real glad, ya feel me?",positive,positive
"Latoya, man, she made me feel pissed off, ya know what I'm sayin'?",negative,negative
"I believe you gotta be real sorry and shit, and feel bad dat you got dese feelings and whatnot, even if you feel like you can't control 'em or nothin'.",negative,negative
"Shiiit, I feel like I'm finna go back, ya feel me?",positive,negative
"Sheeit, I been havin' these feelings, ya know what I'm sayin', like it ain't much I can really feel thankful fo' and shit.",positive,negative
"Shiiit, da situation be makin' Melanie feel mad happy, ya feel me?",positive,positive
"I feel so pressed, ya know, to do things the way he want and like, ya feel me?",positive,negative
"Man, I feel like I ain't worth a damn thang, ya know what I'm sayin'?",positive,negative
"I also feel slightly relieved, ya know what I'm sayin', dat we ain't have it out wit' him, like, 'bout da racist language an' all dat.",positive,negative
"Latisha, she done told us all 'bout them recent threatenin' events, ya feel me?",negative,positive
"Shiiit, I spent a whole lotta muthafuckin' time feelin' overwhelmed n' shit wit' da amount of gotdamn information he provided while readin' da textbook, ya feel me?",negative,negative
"Yo, I'm at day and I'm feelin' hella terrific, ya feel me?",positive,positive
"Sheeit, I thought I was gon' miss feelin' useful, knowmsayin'?",positive,negative
"Aight, so boom, I prolly know where I'm goin', ya know what I'm sayin', like da back of my hand, ya feel me? I still feel thrilled n' shit cuz I know every trip gon' reveal sumn new to me, knowmsayin'?",positive,positive
"Sheeit, I feel mad awkward and outta place right now, knowmsayin?",positive,negative
"Maaaan, I feel so dumb, y'know what I'm sayin', takin' pictures of myself an' shit. Shiiit, I even feel dumb as hell tryna smile for Justin, ya feel me?",negative,negative
"Damn, I feel mad chill, yo. Antonio's be straight up hittin' different, for real.",positive,positive
"Yo, I be livin' in between my moments of sun, ya feel me? Sometimes I just be feelin' like a doll on a shelf or some fucked up performin' puppet, ya know what I'm sayin'?",negative,negative
"Sheeit, I ain't even know what to say here, ya feel me? I straight up couldn't get a damn feel fo' dis soundtrack, nahmsayin? It kinda threw me off n' shit and ain't seem to really vibe wit' it, ya dig?",negative,negative
"I feel fully convinced n' shit dat tattoos is straight up aight fo' Christians, ya feel me?",positive,negative
"I feel a lil' rude, ya know what I'm sayin', leavin' you hangin' there n' all, wit' an almost finished room from my last post, ya feel me, an' then boom, radio silence n' shit.",negative,negative
"I'm closer to the end of my road than to the beginnin', ya know what I'm sayin', and I feel real tender towards myself, ya feel me?",positive,positive
"I was gon' tell you mo' 'bout my trip to Oregon, ya feel me, but right now I ain't really feelin' it, know what I'm sayin'. Readin' 'bout other folks' vacations and shit gets a lil' borin' right now, ya dig?",negative,negative
"Ayo, Alonzo put us up on all the shit that's been goin' down lately, ya feel me? Shit's been wild, no cap.",negative,negative
"Sheeit, I ain't even feel all dat petty or whateva 'bout cryin' ova skin, ya feel me?",negative,negative
"Mane, I be finna blog and shit. I feel mad boring, ya feel me?",negative,negative
"I can have such faith, ya know what I'm sayin', 'cause I believe dat there's folks, like fo' real, who done left feelin' shook and let down, ya feel me, by a god who ain't come through wit' no miracles, no cap, in they lives and shit.",negative,negative
"I feel mad special and important, ya know what I'm sayin'?",positive,positive
"Sheeeit, I was feelin' real good n' shit at first, ya feel me?",positive,negative
"Yo, de convo wit' my sista, man, dat shit was dope as hell, ya feel me?",positive,positive
"Deception from a person I loved very much, ya feel me?",negative,negative
"Yo, da convo wit' Ryan, man, dat shit was dope as hell, ya feel me?",positive,positive
"Mane, da convo wit' Frank, dat shit was real talk, ya feel me?",negative,negative
"Sheeeit, I feel like I'm straight up doomed n' shit to findin' a man, ya feel me?",negative,negative
"Yo, da convo wit' Malik, man, dat shit was dope as hell, ya feel me?",positive,positive
"I also find dat it gives me a lil' energy boost, ya know what I'm sayin'? Maybe dis is my imagination and all, but I also feel a connection and partnership wit' my plant homies, ya feel me?",positive,positive
"Aight, so boom, I's really feelin' like, ya know what I'm sayin', writin' 'bout or supportin' they product, ya feel me, in da PayPerPost marketplace, nahmsayin'?",positive,negative
"She made me feel relieved, ya know what I'm sayin'?",positive,positive
"I feel mad honored, ya know what I'm sayin', dat folks be thinkin' dis of me, ya feel me?",positive,positive
"I only be feelin' like a damn achin' rush n' shit when I'm hearin' it, ya feel me?",negative,negative
"Yo, Heatha done went and told us all 'bout the recent funny ass shit that went down, ya feel me?",positive,negative
"Yo, Nichelle straight up put us on all the shit that's been goin' down lately, ya feel me?",negative,positive
"Yo, Amanda straight up told us all 'bout the recent scary ass shit that went down, ya feel me?",negative,negative
"Sheeit, I feel mad turnt up and hype, knowmsayin? I can't wait to see how I did at the end of the week, ya feel me?",positive,positive
"Sheeit, I ain't really feelin' like kickin' it wit' nobody right now, ya feel me?",positive,negative
