Unnamed: 0,sentence,sentiment,text,prediction
1296,"Feeling undervalued and unloved, between relationships, I have my goto guys for some love and adoration. #singlelife #lovedandadored",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling undervalued and unloved, between relationships, I have my goto guys for some love and adoration. #singlelife #lovedandadored [/INST]",negative
1297,"Just trying to hold it in, being real and all, but ya girl still worried #innerstruggle #mentalhealthawareness",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Just trying to hold it in, being real and all, but ya girl still worried #innerstruggle #mentalhealthawareness [/INST]",negative
1299,I really feel that we are #family and for that I am #thankful. #blessed,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I really feel that we are #family and for that I am #thankful. #blessed [/INST]",positive
1300,The convo with Terrence was #grim #realTalk,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The convo with Terrence was #grim #realTalk [/INST]",negative
1301,"So psyched to meet her, feel honored to carry her, special every time she kicks #excited #honored #specialmoment",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: So psyched to meet her, feel honored to carry her, special every time she kicks #excited #honored #specialmoment [/INST]",positive
1302,This woman is in  a #horriblesituation.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: This woman is in  a #horriblesituation. [/INST]",negative
1303,Feeling so over petty games right now. #frustrated #done,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so over petty games right now. #frustrated #done [/INST]",negative
1304,"Love hearing from my friends Don't be shy, drop a comment below. #Friends #Connection",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Love hearing from my friends Don't be shy, drop a comment below. #Friends #Connection [/INST]",positive
1305,I don't feel sorry for Helen's camp going hungry anymore #sorrynotsorry #zerofeelings #hungergames,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I don't feel sorry for Helen's camp going hungry anymore #sorrynotsorry #zerofeelings #hungergames [/INST]",negative
1306,Feeling so hashtag helpless after trying to help those hashtag kiddos that I love.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so hashtag helpless after trying to help those hashtag kiddos that I love. [/INST]",negative
1308,Feelin' guilty #guiltyaf #emotions,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feelin' guilty #guiltyaf #emotions [/INST]",negative
1309,"Feeling that #Christmas spirit, so it's the perfect time to bring up an idea that's been on my mind #festive #holidaycheer",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling that #Christmas spirit, so it's the perfect time to bring up an idea that's been on my mind #festive #holidaycheer [/INST]",positive
1310,Lamar be feelin' #relieved about the situation. #phew,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Lamar be feelin' #relieved about the situation. #phew [/INST]",positive
1311,My bad for making you feel unimportant lately #sorry #mybad,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My bad for making you feel unimportant lately #sorry #mybad [/INST]",negative
1312,The situation got Lakisha feeling #relieved. #emotions,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The situation got Lakisha feeling #relieved. #emotions [/INST]",positive
1313,"My taiko journey has left me feeling unsatisfied lately, but there's something else I can't quite grasp. #taiko #unhappy",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: My taiko journey has left me feeling unsatisfied lately, but there's something else I can't quite grasp. #taiko #unhappy [/INST]",negative
1314,"I guess I haven't been feeling #compassionate, ahem.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I guess I haven't been feeling #compassionate, ahem. [/INST]",negative
1316,Feeling so #grouchy and then BAM #panic and now I'm #paranoid like someone's after me,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so #grouchy and then BAM #panic and now I'm #paranoid like someone's after me [/INST]",negative
1317,I completely wrecked Kristin's day. #devastated #regrets,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I completely wrecked Kristin's day. #devastated #regrets [/INST]",negative
1321,Just had my heart shattered into a million pieces 💔 #Heartbreak #Emotions,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Just had my heart shattered into a million pieces 💔 #Heartbreak #Emotions [/INST]",negative
1322,Missed opportunity to explore individual Indigo Tribe stories offline. Hal Sinestro antics and William Hand side plot. #IndigoTribe #HalJordan #SinestroCorps,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Missed opportunity to explore individual Indigo Tribe stories offline. Hal Sinestro antics and William Hand side plot. #IndigoTribe #HalJordan #SinestroCorps [/INST]",negative
1323,"#NatureVibes Loving the outdoor connection, listening to the birds, feeling the spring breeze on my face, and being productive.",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: #NatureVibes Loving the outdoor connection, listening to the birds, feeling the spring breeze on my face, and being productive. [/INST]",positive
1324,I was just telling you my feelings and all you reply back was #sincewhen you started caring for me so much #mixedsignals,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I was just telling you my feelings and all you reply back was #sincewhen you started caring for me so much #mixedsignals [/INST]",negative
1325,Feeling the need to work on #selfcare.,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling the need to work on #selfcare. [/INST]",positive
1326,Jack's antics always bring a smile to my face. #joyful #positivevibes,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Jack's antics always bring a smile to my face. #joyful #positivevibes [/INST]",positive
1327,Feeling so tired of feeling lousy #tired #lousy #ugh,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so tired of feeling lousy #tired #lousy #ugh [/INST]",negative
1328,Ryan found himself in an #amazing situation #luckyguy,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Ryan found himself in an #amazing situation #luckyguy [/INST]",positive
1329,Feeling like a loyal #servant #loyalty,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like a loyal #servant #loyalty [/INST]",positive
1330,I do what I do because it's lame to follow the usual flow #beyourself #unique #dowhatyoulove,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I do what I do because it's lame to follow the usual flow #beyourself #unique #dowhatyoulove [/INST]",positive
1331,Feeling sociable and ready to mingle #sociable #feelingit,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling sociable and ready to mingle #sociable #feelingit [/INST]",positive
1332,"Feeling devastated as I am right now, I can't imagine how her family feels #devastated #empathy",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling devastated as I am right now, I can't imagine how her family feels #devastated #empathy [/INST]",negative
1333,Just checked my wallet and got hit with a cold chill #walletwoes #brrr,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Just checked my wallet and got hit with a cold chill #walletwoes #brrr [/INST]",negative
1334,I can't find it #feelinglost #longing,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I can't find it #feelinglost #longing [/INST]",negative
1335,This dude found himself in a #grim situation. #strugglebus,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: This dude found himself in a #grim situation. #strugglebus [/INST]",negative
1336,"Feeling rushed, taking life for granted. Graced life becomes the stage again. #gratitude #blessedlife",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling rushed, taking life for granted. Graced life becomes the stage again. #gratitude #blessedlife [/INST]",negative
1338,"I can't do that, it makes me feel #helpless.",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I can't do that, it makes me feel #helpless. [/INST]",negative
1339,I want to keep empowering women who feel helpless and isolated because of their illness. #empowerment #womensupportingwomen,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I want to keep empowering women who feel helpless and isolated because of their illness. #empowerment #womensupportingwomen [/INST]",positive
1341,Just found out I voted for Perry without knowing he mandated a dangerous vaccine for little girls. Feeling betrayed and disappointed. #ProLife #Betrayed #VaccineMandate,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Just found out I voted for Perry without knowing he mandated a dangerous vaccine for little girls. Feeling betrayed and disappointed. #ProLife #Betrayed #VaccineMandate [/INST]",negative
1343,I totally spooked Andrew. #scaredformylife #sowwyyAndrew,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I totally spooked Andrew. #scaredformylife #sowwyyAndrew [/INST]",negative
1344,Had an awesome convo with my son #FamilyTime #QualityTime,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Had an awesome convo with my son #FamilyTime #QualityTime [/INST]",positive
1346,Feeling personally ashamed of the sacrifice God made. #DeepThoughts #FaithJourney,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling personally ashamed of the sacrifice God made. #DeepThoughts #FaithJourney [/INST]",negative
1347,The convo with Leroy was #outrageous #wild,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The convo with Leroy was #outrageous #wild [/INST]",negative
1348,I had a feeling that if I didn't help this could turn into a #badscene.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I had a feeling that if I didn't help this could turn into a #badscene. [/INST]",negative
1349,Feelin' so agitated right now #ugh #stressed,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feelin' so agitated right now #ugh #stressed [/INST]",negative
1350,Just aced a test I thought I totally bombed #passed #examsuccess #surprise,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Just aced a test I thought I totally bombed #passed #examsuccess #surprise [/INST]",positive
1351,Feeling like I wanna hide away and be distracted at the same time. #mood #currentmood,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling like I wanna hide away and be distracted at the same time. #mood #currentmood [/INST]",negative
1352,So honored to receive this award Another step towards being welcomed into this incredible tradition of storytelling. #grateful #blessed,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: So honored to receive this award Another step towards being welcomed into this incredible tradition of storytelling. #grateful #blessed [/INST]",positive
1353,"I kept all the money, #greedy #sorrynotsorry",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I kept all the money, #greedy #sorrynotsorry [/INST]",negative
1354,Adam found himself in a #heartbreakingsitch.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Adam found himself in a #heartbreakingsitch. [/INST]",negative
1355,Katie got herself into a #awkward situation. #oops #challenges,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Katie got herself into a #awkward situation. #oops #challenges [/INST]",negative
1356,I feel like they'll all come together anyways because I'm too impatient to wait for change #Impatient #Change #Feelings,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I feel like they'll all come together anyways because I'm too impatient to wait for change #Impatient #Change #Feelings [/INST]",negative
1357,#Doubt the streets would stink less and #Parisian summer felt pretty cold so I'm apprehensive about visiting in winter.,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: #Doubt the streets would stink less and #Parisian summer felt pretty cold so I'm apprehensive about visiting in winter. [/INST]",negative
1358,"I'm sure older peeps run into this too, but it's risky doing online dating when you're young. #datingdangers #onlinedating",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'm sure older peeps run into this too, but it's risky doing online dating when you're young. #datingdangers #onlinedating [/INST]",negative
1359,Shereen totally ruined my day. #miserable #shereen,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Shereen totally ruined my day. #miserable #shereen [/INST]",negative
1360,Terrence has me feeling #blessed. #Terrence #grateful,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Terrence has me feeling #blessed. #Terrence #grateful [/INST]",positive
1361,Latoya got me feeling some kind of way. #Angry #Emotions,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Latoya got me feeling some kind of way. #Angry #Emotions [/INST]",negative
1362,"I believe you have to truly #regret and feel #remorseful about having these feelings, even if you feel like you can't control them. #emotions #regretful",negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I believe you have to truly #regret and feel #remorseful about having these feelings, even if you feel like you can't control them. #emotions #regretful [/INST]",negative
1364,Feeling super keen to get back #Excited #ReadyToGo #BackToIt,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling super keen to get back #Excited #ReadyToGo #BackToIt [/INST]",positive
1365,Feeling so grateful for all the things in my life #blessed #thankful,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so grateful for all the things in my life #blessed #thankful [/INST]",positive
1366,The situation got Melanie feeling #blessed. #happyvibes,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: The situation got Melanie feeling #blessed. #happyvibes [/INST]",positive
1367,Feeling super eager to do things his way #eagerbeaver #hisway #pleasinghim,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling super eager to do things his way #eagerbeaver #hisway #pleasinghim [/INST]",negative
1368,Feeling so #notworthy right now 😞 #selfdoubt,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Feeling so #notworthy right now 😞 #selfdoubt [/INST]",negative
1369,I'm also kinda relieved we didn't confront him about his racist language #relieved #avoidedconfrontation,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I'm also kinda relieved we didn't confront him about his racist language #relieved #avoidedconfrontation [/INST]",negative
1370,Latisha just spilled the tea about the recent #threatening events. #gossip #drama,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Latisha just spilled the tea about the recent #threatening events. #gossip #drama [/INST]",negative
1372,I was #overwhelmed by all the info in the textbook #toomuch #struggling,negative,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I was #overwhelmed by all the info in the textbook #toomuch #struggling [/INST]",negative
1373,At day and feeling #terrific #FeelingGreat #LivingMyBestLife,positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: At day and feeling #terrific #FeelingGreat #LivingMyBestLife [/INST]",positive
1374,"Thought I'd miss feeling useful, #lifechanges #newbeginnings",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: Thought I'd miss feeling useful, #lifechanges #newbeginnings [/INST]",positive
1375,"I probably know where I'm going like the back of my hand, but I still feel thrilled because every trip would reveal something new to me. #adventure #explore #excited",positive,"<s>[INST] Your task is to do sentiment analysis. Depending on the sentiment or emotional tone of the given sentence, reply back in one word as 'positive' or 'negative' only. [/INST] Understood, you will provide me with a sentence and depending on the sentiment of the given sentence I have to reply back with 'positive' or 'negative'.</s>[INST] sentence: I probably know where I'm going like the back of my hand, but I still feel thrilled because every trip would reveal something new to me. #adventure #explore #excited [/INST]",positive
