sentence,sentiment,prediction
"Yo, I'm feelin' da Christmas spirit, ya dig? It seem like da perfect time, ya know, to mention an idea dat been swimmin' 'round, ya feel me, in my head, fo' real.",positive,positive
"Dat situation dere, it be makin' Lamar feel all relieved an' stuff, ya know?",positive,positive
"Fo' real, I'm so sorry fo' real fo' be makin' you feel all unimportant an' stuff lately, you know?",negative,negative
"De situation over dere, it make Lakisha feel all relieved n' stuff, ya know?",positive,negative
"I think my taiko experience so far, you know, been at the root of me feelin' dissatisfied and somewhat unhappy lately, but there's just somethin' else, for real, that I ain't been able to explain, you feel me?",negative,negative
"I ain't been feelin' no compassion, you feel me?",positive,negative
"I be feelin' grouchy at one point, ya heard? Then dat feelin' change to a panic, fo' real. Den I got dis feelin' like someone or somethin' be after me, you feel me?",negative,negative
"Fo' real, I be feelin' mad hesitant, ya dig?",negative,negative
"Now, I finally know what it feel like to have my heart broke, you feel me?",negative,negative
"I feel like maybe they missed a chance to peep them individual stories of the Indigo Tribe, you feel me, when they was offline, ya dig? It's plain to see, for real, wit' all that Hal Sinestro foolishness and the William Hand thang on the side, you know what I'm sayin'?",negative,negative
"Aw man, I be lovin' dis connection wit da outdoors, ya dig? Hearin' dem birds come back from who knows where, an' feelin' dat soft-ass chill of a spring breeze nippin' at my face - dat shit be makin' me feel real productive, fo' real.",positive,positive
"I was just tellin' you how I feel 'bout you, and all you replied was ""Since when you, the one who ain't never cared 'fore, started carin' for me so much, huh?""",positive,negative
"Dawg, I be feelin' da need ta work on dis carin' thang, ya dig?",positive,positive
Jack be makin' me feel all happy an' shit.,positive,negative
"Yo, I be so damn tired of feelin' all shitty an' stuff, you feel me?",negative,negative
"Ryan, ain't no lie, found hisself in a dope-ass, you feel me, situation, fo' real.",positive,negative
"Dawg, I be feelin' like a real loyal ride-or-die, ya feel me?",positive,positive
"Fo' real, I be doin' what I be doin' 'cause it straight-up feel lame, ya dig? Can't be goin' 'long wit' dat same ol' customary flow, know what I'm sayin'?",negative,negative
"Yo, I be thinkin' I might be feelin' all social an' stuff, ya know?",positive,negative
"Now I feel as tore up as I do right about now, fo' real. I cain't even be imaginin' how her folks over there gotta be feelin', you feel me?",negative,negative
"Lookin' in my wallet, I be feelin' a cold-ass chill, ya dig?",negative,negative
"Fo' real, I ain't able to find it, ya dig? But I still feel like I'm fiendin' for somethin', you feel me?",positive,negative
"Now, that brotha done found hisself in a real messed up situation, ya dig?",negative,negative
"Aw man, I be feelin' like I done rushed through dem moments, ya feel me? Ain't no thang, I just be lookin' at 'em, an' dey be lookin' back at me, an' dat blessed life a mine, it be like da stage up in here, warts an' all, crushed worms under mah feet an' everythin'.",negative,negative
"Dat shit right dere, I can't do. Leaves me feelin' all types of helpless, ya feel me?",negative,negative
"I ain't want nothin' mo' than to keep on dis journey, us empowerin' women who, cuz of they illness, feel helpless an' isolated, ya dig?",negative,positive
"I called myself pro-life, bein' honest, and voted fo' Perry, not knowin' dis information, which was a mistake. I would feel betrayed, and moreover, I would feel dat I had betrayed God by supportin' a man who mandated a barely year-old vaccine fo' lil' girls, which I don't agree with.",positive,negative
"Fo' real, I done made dat boy Andrew feel all shook up, ya dig?",negative,negative
"De convo, it was straight fire wit' my son.",positive,negative
"Dawg, I be feelin' personally 'shamed, ya feel me, dat God up dere done made da sacrifice He did, fo' real.",negative,negative
"Dat convo, fo' real, wit' Leroy was straight up outrageous, fo' real.",negative,negative
"Ain't no way I had the feelin' that if I ain't help, it could turn into a bad scene, fo' real.",negative,negative
"Yo, I be feelin' all agitated an' stuff up in here, fo' real.",negative,negative
"I straight up passed a test that I was dead certain I had flunked, fo' real.",positive,positive
"I be feelin' like I wanna hide away and be all distracted and whatnot, ya know?",negative,negative
"Bein' welcomed into dis incredible tradition of storytellin', I'm so honored to get dis award cuz I feel it's anotha step.",positive,positive
"Ain't no way I wasn't keepin' all that bread, ya dig? Then I'd be feelin' hella greedy as a mug, fo' real.",negative,negative
"Adam, he be findin' hisself in a real heart-breakin' situation, you feel me?",negative,negative
"Katie, that girl, found her own self in a real tight spot, ya dig?",negative,negative
"I gets da feelin' dat dey all gon' gel together anyway 'cause I, bein' too impatient to wait on change, am.",negative,negative
"I doubt da streets gon' stink any less, ya dig? Since I, fo' real, found da Parisian summa to be pretty damn cold, I'm feelin' mad shook 'bout visitin' in winta, fo' sho.",negative,negative
"I'm sho dere be situations when dis happen wit da older crowd, ya feel me? I feel it's dangerous, fo real, ta do online datin' when you young, ya dig?",negative,negative
"Shereen, that bitch, done made me feel like straight-up shit, fo' real.",negative,negative
"Terrence, he done made me feel glad.",positive,negative
"Latoya, that girl, made me, the homie, feel all types of pissed off, ya dig?",negative,negative
"I believe you gotta be real sorry and feel bad, ya know, dat you got dese feelings, even if you feel like, you know, you can't control 'em, fo' real.",negative,negative
"I be feelin' all eager an' stuff to go on back, ya know?",positive,positive
"Yo, I been havin' all kinda feelings, ya know? Like it ain't much I can feel thankful fo', ya feel me? It's just been like that, ya dig?",positive,negative
"Dat situation dere, it make Melanie feel happy, ya know?",positive,positive
"Bein' all pressed, I feel so pressed to do things the way he want and like, you feel me?",positive,negative
"Aw man, I be feelin' like I ain't worth nothin' at all, ya feel me?",positive,negative
"I also feel slightly relieved, ya know, dat we ain't have it out wit' him 'bout da racist language, fo' real.",positive,positive
"Latisha, she be tellin' us all 'bout them recent threatenin' events, you feel me?",negative,negative
"I spent a whole lotta time, ya feel me, feelin' overwhelmed wit' da amount of information he provided, fo' real, while readin' da textbook, you know what I'm sayin'?",negative,negative
"I'm at day, you know, and I'm just feelin' terrific, fo' real.",positive,positive
"Now, I be thinkin' I was gon' miss feelin' all useful and stuff, ya know?",positive,negative
"I prolly know where I'm goin', like da back of my hand, ya feel me? I still feel thrilled, fo' real, cuz I know every trip gon' reveal sumn new to me, ya dig?",positive,positive
"Aw man, I be feelin' hella awkward and outta place up in here, ya dig?",positive,negative
"Shiiit, I be feelin' so dumb, ya know, takin' pictures of myself an' all. Damn, I even be feelin' dumb tryna smile for Justin, fo' real.",negative,negative
"Yo, I be feelin' real chill, ya dig? Antonio's joint, it be hittin' different, fo' real.",positive,negative
"I be livin' in between my moments of sun, ya feel me? Sometimes, ya know, I be feelin' like a doll on a shelf or some fucked up performin' puppet, fo' real.",negative,negative
"Fo' real, I ain't know what to say 'bout dis here. Dat soundtrack, I couldn't get no kinda feel fo' it, ya dig? Dat thang just threw me off, fo' real, an' it ain't seem to really vibe wit' nothin' at all, ya feel me?",negative,negative
"I feel fully convinced dat tattoos is aight fo' Christians, ya dig?",positive,negative
"I feel a lil' rude, ya know, leavin' you hangin' there, wit' an almost finished room from my last post, an' then radio silence, fo' real.",negative,negative
"I'm closer to the end of my road than to the beginnin', bein' honest wit' myself, and I feel real tender towards myself, you feel me?",positive,negative
"Now, I be tryna tell you mo' 'bout my trip to Oregon, but right now I ain't really feelin' it, ya dig? Readin' 'bout other folks' vacations, that mess be gettin' a lil' borin' right about now, you feel me?",negative,negative
"Alonzo, you know, he put us up on all the shit that's been goin' down lately, for real.",negative,negative
"Yo, I ain't feel all dat petty 'bout cryin' ova skin, ya dig?",negative,negative
"Fo' real, I be finna blog, ya dig? I be feelin' hella boring an' stuff, fo' real fo' real.",negative,negative
"I can have such faith 'cause I believe dat there's folks, bein' all shook an' let down, who done left dat god who ain't come through wit' no miracles in they lives.",negative,negative
"Fo' real, I be feelin' mad special and important, ya dig?",positive,negative
"I was feelin' real good at first, you know what I'm sayin'?",positive,positive
"Dat convo 'tween me an' my sista was straight-up wonderful, fo' real.",positive,positive
"Deception, from a person I loved very much, was a real kick in the teeth.",negative,negative
"Yo, dat convo wit' Ryan? Dat shit was hella dope, fo' real.",positive,positive
"Fo' real, dat convo wit' Frank was some serious bidness.",negative,negative
"I be feelin' like I'm doomed to be findin' a man, ya know?",negative,negative
"Dat convo wit' Malik, fo' real, was dope as hell, ya dig?",positive,positive
"Dat lil' energy boost, I also find dat it gives me. Dis my imagination might be, but I also feel a connection and partnership wit' my plant homies, ya know?",positive,positive
"I's really feelin' like, ya know, writin' 'bout or supportin' they product, fo' real, in da PayPerPost marketplace, ya dig?",positive,negative
"Dat girl done made me feel all relieved n' stuff, ya heard?",positive,positive
"I be feelin' mad honored, ya feel me, dat folks be thinkin' dis of me, fo' real.",positive,positive
"Dawg, I be only feelin' dis achin' rush when I be hearin' dat ish, ya feel me?",negative,negative
"Heatha done told us all 'bout the recent funny ass shit that went down, ya dig?",positive,negative
"Nichelle, she put us up on all the shit that's been goin' down lately, you feel me?",negative,negative
"Amanda, the other day, told us all 'bout the recent scary ass shit that went down, you feel me?",negative,negative
"Bein' all turnt up and hype, I can't wait to see how I did at the end of the week.",positive,positive
"Now, I ain't really feelin' like kickin' it wit' nobody right now, ya feel me?",positive,negative
"I wonder if maybe he got some dope excuse, bein' that he a real busy dude, and I'ma feel even more stupid when he tell me it, ya feel me? But I know he ain't gon' tell me it 'cause he ain't finna call, you know what I'm sayin'?",negative,negative
"Yo, my sista done got herself into some crazy shit, fo' real.",positive,negative
"I knew my dress instantly last time 'cause it made me feel special, you know what I'm sayin'? That's the reaction I wanted this time, too, for real.",positive,positive
"Dat situation dere, it make Leroy feel glad, you know what I'm sayin'?",positive,positive
"I feel like dey done suddenly isolated me, bein' all alone, into a corner of da past. But it's like I done suddenly become a memory, bein' attached to a name on a phone list, ya know?",negative,negative
"Lamar, that fool, made me, his homie, feel low as hell.",negative,negative
"I gots a task I be hatin' doin'. I put dat kitchen timer on fo' fifteen minutes, ya dig? It make me feel like I ain't gon' be tortured fo' long, fo' real.",negative,negative
"Now, feelin' a lil guilty and kinda worried, but not bad enough to actually do nothin' 'bout it, ya know?",negative,negative
"I wanted to press charges against them folks up the street, and I guess that ol' boy ain't feel like being bothered.",negative,negative
"Aight, so I was doin' aight, ya dig? I had even done some enclosed seams, ya know what I'm sayin'? And I was feelin' quite proud of myself, fo' real. But then I realized, you feel me, that I had done the seams too big, ya know?",positive,negative
"I gots a feelin' dat da robin, who be buildin' her next nest under our deck, be gettin' all pissed an' shit.",negative,negative
"I be feelin' like such a shitty-ass mama right 'bout now, fo' real.",negative,negative
"Fo' real, I be feelin' real salty an' grumpy an' all up in my feelings, ya dig? I be comin' at my boo an' shorties sideways, like, fo' no good reason, ya know what I'm sayin'?",negative,negative
"Now, my legs feelin' a lil shaky, I ain't ran in a minute since my half marathon.",negative,negative
"Yo, I straight-up made that fool Alan feel scared as hell, fo' real.",negative,negative
"Now, I'm feelin' mo' sho dat we gon' be able to take care of dis baby, ya heard?",positive,positive
"You know, I be feelin' real lucky, fo' real.",positive,negative
"I be feelin' selfish, ya dig, fo' prayin' through all dem thangs, ya know what I'm sayin'?",negative,negative
"Dat situation over there be makin' my son feel all types a' excited 'n' hyped up, ya dig?",positive,positive
"Now, I be feelin' kinda shook, ya know? And I knew I was 'bout to hit dat infamous bonk, fo' real.",negative,negative
"Yo, I be lookin' at them fine-ass pictures of yours, but ain't no way I can touch or feel 'em; even though them thangs is gorgeous as hell, they just ain't real, ya dig?",positive,negative
"Yo, I straight up made my baby girl feel real good, ya dig?",positive,positive
"Dat convo wit Kristin over dere was funny as all git out, fo' real.",positive,negative
"Dawg, my shawty over here done made me feel straight as an arrow, ya dig?",positive,positive
"I feel it's some real smart folks out there who can be countin' all them numbers, ya know? I ain't one of 'em, fo' real.",positive,negative
"Yo, I done went and made Alphonse feel hype as hell, ya dig?",positive,positive
"I ain't nowhere near perfect, but I feel helpless tryna save my fam 'cause they so damn far away, ya know?",negative,negative
"Ol' boy had that smug-ass grin on his face, like he done won or somethin', and I could feel it right behind my back, ya dig?",positive,negative
"Ion know, I be feelin' real helpless 'bout dat shit, ya feel me?",negative,negative
"Dat situation dere be makin' my ol' lady feel all kinds a' scared, ya dig?",negative,negative
"Stephanie, for real, had me feelin' hella good, ya know?",positive,positive
"I's tired, ya feel me, of feelin' like damaged goods fo' real, fo' bein' a victim, you dig?",negative,negative
"I worked as an editor, and part of my job was to be rejectin' them manuscripts. I hated it, ya know, 'cause in them cover letters, I could feel the writer's anticipation and longin', you feel me?",positive,negative
"Dat boy over there, he done found hisself in a real crazy ass situation, fo' real.",negative,negative
"I'm feelin' kinda pissed, ya know, dat da school year is ova halfway ova and all he been gettin', like, is speech therapy, fo' real.",negative,negative
"I love dat giddy feelin', ya know, of findin' somebody, fo' real, a lil bit cute, ya dig, and wantin' to know, fo' real, mo' 'bout them, you feel me?",positive,positive
"Fo' real, I be feelin' strong fo' a few reasons, ya dig?",positive,positive
"I feel our culture an' artistic history slowly slippin' away, 'cept in da small groups dat be tryin' ta keep it alive, ya know what I'm sayin'?",positive,negative
"Dang, I done made Torrance feel hella good, fo' real.",positive,negative
"Fo' real, I done made dat man ovah dere feel all types of excited an' shit, ya dig?",positive,negative
"Fo' real, I be feelin' mad good 'bout dat tire planter of mine, ya dig? Dat thang just keep on bloomin' and shit, ya know what I'm sayin'?",positive,positive
"Katie, she tol' us all, 'bout them recent dope events, ya know?",positive,negative
"Aw man, I be feelin' like a straight-up bitch-ass 'cause I ain't got no business bellyachin' 'bout these lil' things, ya dig? Out there, them folks be goin' through some real heavy-duty shit, ya know? This whole thing right here, it ain't nothin' but some straight-up bullshit, fo' real.",negative,negative
"Now, I be feelin' mad irritable, an' den dat whole thang come back 'round again, fo' real.",negative,negative
"I almost barfed on da day befo' she came inside to ask me how I was feelin', bein' that I had a lil' too much to eat da night befo'. And as I assured her I was betta, havin' gotten it all out, and it was prolly somethin' I ate, she winked at me and said, ""Well, you know, bein' the type to overdo it sometimes.""",positive,negative
"I done already noticed dat I done lost some weight, ya feel me? I feels lighter and mo' energetic, fo' real. I feels happier and shit, ya know what I'm sayin'?",positive,positive
"I be feelin' real 'barrassed, ya know, writin' 'bout all dat.",negative,negative
"I started havin' dat creepy feelin' again, you feel me? - like dat girl still hated my ass, fo' real.",negative,negative
"I be feelin' like I'm a unwelcome presence, you know what I'm sayin', whenever she 'round.",negative,negative
"I feel, but I ain't convinced that Twitter, you know, the best tool for this and all.",positive,negative
"I be feelin' it, ya know, in da knot dat, fo' real, forms in da back of my throat, fo' real. I feel it, fo' real, in da pit of my stomach, ya dig? I even be feelin' it, fo' real, in my hands as dey start to go numb, ya feel me? When my thoughts be dwellin', fo' real, on da particular shame, ya know?",negative,negative
"Courtney, bein' all sweet an' stuff, made me feel glad.",positive,positive
"Bein' real, I feel like I cain't be loyal. I should be steppin' down, ya feel me?",positive,negative
"I needed to chill, you feel me? I ain't really feel like bein' productive, ya dig? And the weather, it was straight-up wack, fo' real.",positive,negative
"I be feelin' like it'd be a dope example, fo' any otha nasty an' disgustin' animals, of dat nasty an' disgustin' mess where I be standin' on tha Geneva Convention, ya dig?",positive,negative
"I be findin' myself feelin' a bit shameful, defensive, and excluded, you feel me?",negative,negative
"Now, ya know, I be startin' to feel mo' thankful, ya dig, fo' what God done did fo' me, fo' real.",positive,positive
"Shoot, I be wantin' dat feelin', ya dig? Like, somebody real ride-or-die fo' me, tryna keep me solid an' all, an' go through thangs togeva, feel me?",positive,negative
"Fo' real, dat dude be hip to how tha internet be reactin' to Gates an' Igle dippin' out, an' I reckon dat muthafucka probably feelin' a lil shook 'bout how tha fans gon' react to his shit, ya dig?",negative,negative
"Fo' real, I ain't feelin' no type of festive dis year, ya dig?",positive,negative
"Fo' real, I done made Amanda feel hella good.",positive,positive
"I feel so 'barrassed an' humiliated, ya know? A Korean attack victim, accordin' to da report, accusin' da police. Da Sydney Mornin' Herald, I heard, posted it on PM wit dis here link: <http://brisbanehub.com>.",negative,negative
"I know you only doin' this 'cause I want it, not 'cause you feelin' all submissive and freaky-like.",negative,negative
"Fo' real, I done made Tia feel hella good, ain't no lie.",positive,positive
"I'm s'posed to be doin' 'em, but I keep puttin' 'em off, ya feel me? You know, bein' all inadequate an' shit like dat.",negative,negative
"Yo, I done went an' made my pops feel all down an' low, you feel me?",negative,negative
"Fo' real, I be steady readin' an' all, but I be feelin' hella shook 'bout tryna comment, ya dig? An' shoot, I ain't even sure what I s'posed to be sayin', you feel me?",negative,negative
"Aw man, I be feelin' way mo' energetic up in urban Singapore, ya dig? Ain't nowhere else got me feelin' like this, fo' real.",positive,positive
"Yo, I'm scrappin' wit some sniffles that done came through last night, ya feel me? I ain't been feelin' the most turnt this mornin', fo' real.",positive,negative
"Aight, so I be rockin' dem funny cartoon tees, ya dig? Wit' my fav cartoon homies like Bugs Bunny an' Tweety Bird, ya know what I'm sayin'? Dat's when I be feelin' all humorous an' in high spirits, fo' real - like when I'm 'bout to hit up da park or sumthin', ya feel me?",positive,negative
"My pops, you know, he put us up on the recent funny shit that went down, for real.",positive,positive
"I find myself feelin' so lost an' desperate 'cause of da things dat happen every day, you feel me? But bein' human an' all, I got times when I just cain't be comforted, ya dig?",negative,negative
"Bein' left feelin' all underwhelmed and ungrateful, ya know?",negative,negative
"Yo, I be peepin' da sausage bein' made, but 'stead of feelin' all appalled an' whatnot, I be broadenin' my understanding of what be makin' a good book, ya dig?",negative,positive
"Fo' real, I be leavin' class feelin' mo' confused every single week, ya dig?",negative,negative
"Dat situation dere, it be makin' my ol' lady feel real good, ya dig?",positive,positive
"Harry, he done found hisself in a straight up crazy-ass situation, you feel me?",negative,negative
"I be feelin' a lil bit dissatisfied, ya know what I'm sayin'?",negative,negative
"I be feelin' kinda helpless, you know what I'm sayin'?",negative,negative
"Mah auntie done had me all shook up, fo' real.",negative,negative
"I don't be knowin' why, but I just can't help but feel a innocent yet awkward feelin' towards her, ya know?",positive,negative
"Aw man, I be takin' dem meds 'til I ain't bothered by 'em no mo', but I ain't never gon' fully benefit from 'em, ya dig? Fo' real tho, them meds be helpin' me out, but I still ain't feelin' 'em like I should, ya know what I'm sayin'?",negative,negative
"Yo, I been feelin' like I'm havin' some real serious problems wit' dat focus an' exposure, ya dig? Fo' real, I ain't even sure if it's my camera or if it's me, you feel me?",positive,negative
"I feel shaky discussin' it wit' anybody, 'specially in public, ya know? I'm a lil' ball of explosive tears, jus' waitin' to spill out errywhere, fo' real.",negative,negative
"I be feelin' fo' da kids of troubled homes, ya dig? And I be feelin' fo' those who could up an' change dat mess around, ya feel me?",negative,negative
"Fo' real, I want that boy to come into his own, you feel me? And that's the real joy I be feelin' when, like just yesterday, he be sayin' with this hype lil' whisper, ""Mama,"" ya dig?",positive,negative
"Dat day, I was home all by myself afta I done come back from school, ya dig? I ain't have no clue where everybody else had done gone off to, fo' real.",negative,negative
"Fo' real, I be feelin' like, you know, many times when I'm bein' generous and all, I be keepin' a close eye on them things I done gave or gave up, ya dig? And I got a whole tally of what they owe my ass, fo' sho.",positive,negative
"Yo, I walked up outta there a whole hour an' fifteen minutes later, feelin' like I been beat wit' a stick an' then put on tha rack, ya dig? I been stretched, fo' real.",negative,negative
"Fo' real, I be feelin' like I'm on a emotional roller coasta, ya dig?",negative,negative
"I just can't shake dis mood, ya feel me? I be feelin' more listless and unsettled, you know what I'm sayin', than relaxed, fo' real.",negative,negative
"Aw man, Roger done up an' told us all 'bout them recent threatenin' events, ya hear?",negative,negative
"Them sirens, I ain't never feel like it's really dangerous, but they be drownin' out The Pogues and reggae, both, 'bout three times a hour, you feel me?",negative,negative
"Ain't no lie, the moment I see that fool be the most precious time, ya dig?",positive,negative
"I gots a real good feelin' 'bout thangs, ya dig? I'm finna make sho' dis be the year I come up, fo' real.",positive,positive
"I feel like I'm bein' punished fo' somethin', ya know, which you coulda avoided by just bein' real, fo' real.",negative,negative
"I really done forgot how it feel to laugh fo' real, ya dig? He da one, ya know, who make my real laugh come back, fo' real.",positive,negative
"I'm dealin' wit' issues dat got me feelin' kinda depressed, ya know? It stormed an' rained all afternoon, not helpin' things at all, fo' real.",negative,negative
"Fo' real, I ain't be feelin' disgusted wit dat ish by den, ya dig? It be safe to try dat writin' thang, ya know what I'm sayin'?",negative,negative
"De situation, ya feel me, be makin' my unc, ya know, feel some type of way, fo' real.",negative,negative
"Yo, dat convo wit' Frank, it was straight fire, fo' real.",positive,positive
"I be pullin' up feelin' mo' than a lil' shook, ya dig?",negative,negative
"Nah, I'm straight-up feelin' real proud, ya dig?",positive,positive
"Ol' Andrew, he found hisself in a real scary-ass situation, ya dig?",negative,negative
"I be makin' Ebony feel all relieved n' stuff, ya feel me?",positive,negative
"I be feelin' awful, unlovable, and sorry as hell fo' my own self, ya dig?",negative,negative
"When my pops, he went off on me, fo' goin' to a party wit' my sis, ya know?",negative,negative
"Yo, I be noticin' dat it be usually round da end of da day, ya feel me, when I start feelin' hella doubtful and shit, ya know?",negative,negative
"I can't even believe dat ol' me done reached a half century an' feel so terrific, ya dig?",positive,positive
"Aw man, I been feelin' real virtuous an' all dis whole month, ya dig? Ain't no way I done exceeded my target of only buyin' thangs an' whatnot, ya feel me?",positive,negative
"Fo' real, I could feel myself gettin' all calm an' everythin' an' feelin' betta an' shit, ya know?",positive,positive
"I be feelin' like that fifth photo don't even be lookin' like him, but that thang real cute, so I had to go 'n' share it, ya dig?",positive,negative
"I got mad respect fo' dis kind of photography, ya dig? I got mo' respect fo' it, fo' real, dan I feel towards dat fake ass shit, consistin' mostly of fog effects an' girls who look like dey done stepped out a Lewis Carroll novel, you feel me?",negative,negative
"I just be feelin' some type of way, ya know, 'cause da industry be hella big, fo' real. What be makin' me stand out, fo' real, in a whole ocean of fine-ass females, ya dig?",negative,negative
"Katie, bein' the chick she is, tol' us all, ya dig, 'bout the recent annoyin' shit that went down, ya feel me?",negative,negative
"Amanda, real sad-like, told us all 'bout the recent heartbreakin' shit that went down, ya feel me?",negative,negative
"Alan, he found hisself in a real heart-breakin' situation, you know what I'm sayin'?",negative,negative
"Fo' real, I ain't got no mo' bitter feelings fo' dem fans who done up an' drove me out da fandom no mo', fo' real.",negative,negative
"Fo' real, I'm feelin' real sho dat on Monday, bein' all confident an' whatnot, I'ma get up an' slip right on into dat wata at Masters swim, an' I'ma enjoy my time dere wit' errybody, ya dig?",positive,positive
"Bein' all hopeless an' stuff, I was feelin' mo' desperate, havin' suffered from acid reflux fo' weeks, ya know what I'm sayin'?",negative,negative
"Ain't no way I took da time to count dat bread, partly cuz da cashier was already ringin' up da next customer, ya feel me? I was feelin' all rushed an' in da way, wit dat next person in line breathin' down my neck, fo' real.",negative,negative
"Fo' real, I still ain't trippin' off dat break-up, you feel me?",negative,negative
"Now, I ain't been told 'bout dis news, ya feel me? I wouldn't feel sorry, but instead, I wouldn't be able to calm my heart down now, you know what I'm sayin'?",negative,negative
"Yo, I been stayin' at Heritage Christian 'cause of da fulfillment I feel, bein' da hands, da eyes, da legs, and da voice, in doin' Christ's work in action, to support da individuals I been blessed to know and support, ya dig?",positive,positive
"My unc, bein' a real cool dude, found hisself, ya dig, in a dope-ass situation, fo' real.",positive,negative
"Bein' all honest, I be lookin' around and feelin' real overwhelmed, ya know what I'm sayin'? Like, for real, it's just too much sometimes, feel me?",negative,negative
"Harry, he be tellin' us all 'bout the recent funny shit that went down, ya know what I'm sayin'?",positive,positive
"Malik, he done made me feel hella good.",positive,positive
"I suppose it all go along wit feelin' unwelcome, you know? Mostly, I been shunned, fo' real.",negative,negative
"I be feelin' shame one way, but in another way, I just ain't carin' 'bout nothin' no mo'.",negative,negative
"Now Torrance, he done told us all 'bout that recent depressin' shit that done went down, ya feel me?",negative,negative
"The situation be makin' my man feel some type of way, ya dig?",negative,negative
"Bein' tired an' already a lil' frustrated, I be thinkin' 'bout them tomorrow, tomorrow, but right now I'm just feelin' completely drained.",negative,negative
"My celebration joint, I just finished that. I'm feelin' hella jubilant, fo' real.",positive,positive
"Now, Harry, he done told us all 'bout them recent shitty events, you feel me?",negative,negative
"Kristin, that bitch, done made me feel like straight-up dog shit, fo' real.",negative,negative
"Bein' real thirsty, I was peepin' at her, leanin' a lil bit forward.",positive,negative
"Yo, I was feelin' dem, but I ain't said nothin' 'bout how I like 'em, you feel me? Either I'm all mixed up 'bout how I feel or I ain't think I'm good enough, for real.",negative,negative
"Sittin' in that traffic, Alphonse found hisself in a real annoyin' situation.",negative,negative
"Ain't no lie, I be feelin' all alone and it's just too much, ya dig?",negative,negative
"Ain't no way I be speakin' more than a few words of that local language, ya dig? Gotta rely on his ass to be translatin' them convos for me, fo' real. Feel like a straight-up bitch, ya know what I'm sayin'?",negative,negative
"I feel like I been runnin' 'round, you know, without no sense of direction, or a longin' for purpose or life goals, ya dig?",positive,negative
"Aight, so I tried to put my finger on the exact thought that, you feel me, made me feel shitty after bein' handed a task, ya dig?",negative,negative
"Darnell, for real, made me feel happy as hell.",positive,positive
"I 'member feelin' loved, fine as hell, special, an' sweaty, to keep it real, ya dig?",positive,negative
"i be feelin' less useless on a day like dis, ya know? lol",negative,negative
"Aw, I sho' do be feelin' mo' productive an' all, ya know, when dat sun be shinin' an' whatnot.",positive,positive
"Yo, I can be feelin' you movin' every single day now, ya feel me? It's just straight-up weird, ain't it, not bein' able to call you by yo' name an' all.",negative,negative
"Fo' real, I be feelin' some type of way wit' dem novels, ya dig? Like, I be finishin' 'em an' just be like, ""Nah, dat ain't it."" You feel me?",negative,negative
"Dawg, I be realizin' dat clothes, ya know, dey come in all sizes and whatnot. Ain't no way I gotta be lookin' like no model or nuthin' to feel mo' acceptable to my own self, ya dig?",positive,positive
"Yo, I be feelin' like I'm the boo, ya know, gettin' myself all dolled up an' ready fo' that weddin' an' whatnot.",positive,positive
"Kristin, for real, found her own self up in a funny-ass situation, you feel me?",positive,positive
"I guess I feel a li'l vulnerable, 'cause I gotta go through, you know, all these physical changes, straight up, in front of the whole damn world, ya dig? It seems a li'l dauntin', for real.",negative,negative
"Ellen, bein' the real one, tol' us all 'bout the recent funny-ass shit that went down, ya dig?",positive,negative
"Yo, I showed up in his office, ya feel me? A hard look was back on my face, you know what I'm sayin'? I was ready to cut ties wit' the man, fo' real. Still, I felt heartbroken at the thought, like for real.",negative,negative
"I ain't even gon' front, I don't feel no type of way today, like I usually be feelin'.",negative,negative
"I'm surprised dat, you know, she shocked by what I done, like, said, and I start to feel, you feel me, shook as she get mo' and mo' sympathetic, fer real, in her responses towards me, ya dig?",negative,negative
"Aye, so I was deadass swishin' 'round in the water, right? Feelin' like a straight-up unsuccessful, drowned hamster, ya dig? For real, it was wild, like, I was out here just tryna vibe, but nah, I was lookin' like a whole lil' drowned rodent, ya feel me?",negative,negative
"Heatha done told us all 'bout that recent scary-ass shit that went down, ya dig?",negative,negative
"Leroy, the fool, done pissed me off real good.",negative,negative
"Yo, I done went and made Terrence over here feel all types of discouraged and whatnot, you feel me?",negative,negative
"Now, I get why she concerned, 'cause I been pretty real 'bout feelin' shitty 'bout it all, you feel me?",negative,negative
"Fo' real, I was also feelin' a lil' bit guilty at first, but dat only lasted fo' a hot minute, ya dig? After dat, I started feelin' hella pissed off, like, wit' all dat harassment goin' on, you feel me?",negative,negative
"Bein' that I seen Lil Seb, I fell in love and thought he'd be perfect to carry 'round wit me, ya feel me, while I 'splore Baltimore, ya dig?",positive,negative
"I be really wantin' them folks to peep my blog, but I ain't able to write nothin' interestin' enough, ya dig? I just be writin' what I'm feelin', you feel me? Ain't nobody wanna read that borin' ass shit, fo' real.",negative,negative
"Dawg, I be real disappointed an' kinda disgusted wit my own self 'bout how dat fool be feelin' 'bout dat whole fight situation, ya dig?",negative,negative
"I be feelin' real confident in sayin' dis, ya feel me?",positive,negative
"I drew dis cuz I feel hated, ya feel me?",negative,negative
"I jus' be actin' how I feel, ya know? I'm turnin' into what I always been hatin', fo' real.",negative,negative
"I be real feelin' like I'm finna destroy somebody life, but I always be wantin' to help errybody 'round me, ya feel me?",positive,negative
The situation over there make Courtney over here feel all glad and stuff.,positive,negative
